campaign_1,campaign_2,overlap_count
H0ME01119,H0IN07256,1
H0ME01119,H2GA12121,1
H0ME01119,H0FL03209,1
H0ME01119,H0AL01055,1
H0ME01119,H6NE03115,1
H0ME01119,H0MD06231,1
H0ME01119,H0WA02197,1
H0ME01119,H0DE01066,1
H0ME01119,H0TX28069,2
H0ME01119,H8NH02275,1
H0ME01119,H0MI11111,1
H0ME01119,H0CA16120,1
H0ME01119,H0MD05225,1
H0ME01119,H0FL09081,1
H0ME01119,H0AZ05193,1
H0ME01119,S2CO00159,1
H0ME01119,H0GA13131,1
H4TX04039,H4TX04039,429
H4TX04039,H2LA02156,7
H4TX04039,H6LA04138,3
H4TX04039,S0MA00232,3
H4TX04039,S2NE00094,15
H4TX04039,H2OK02083,1
H4TX04039,H6AL04098,2
H4TX04039,H0NY03083,4
H4TX04039,H6FL18121,2
H4TX04039,H0NC03172,291
H4TX04039,H8NY02104,5
H4TX04039,H8PA15260,1
H4TX04039,S2OH00360,1
H4TX04039,H0PA12181,289
H4TX04039,H0VA03124,3
H4TX04039,H0AZ04535,1
H4TX04039,H0OH06189,7
H4TX04039,S0VA00104,1
H4TX04039,H0NJ07279,5
H4TX04039,H0SD01094,7
H4TX04039,H0GA05277,3
H4TX04039,H2OH15228,5
H4TX04039,H0FL19213,1
H4TX04039,H2NC07096,6
H4TX04039,H0WI03159,1
H4TX04039,H0NY29054,1
H4TX04039,H0VA05160,10
H4TX04039,H8VA06104,294
H4TX04039,H0MI11129,6
H4TX04039,H0MI10287,2
H4TX04039,S2AZ00356,2
H4TX04039,H4AZ06045,295
H4TX04039,H0NY19188,1
H4TX04039,H8MO09153,5
H4TX04039,H4WI06048,1
H4TX04039,H8PA10147,2
H4TX04039,H2VA07154,3
H4TX04039,H0OH18077,2
H4TX04039,H2CA37023,3
H4TX04039,H0IN01234,2
H4TX04039,H4MI04126,2
H4TX04039,H0FL19221,7
H4TX04039,S2OH00386,1
H4TX04039,H8TX22107,1
H4TX04039,H8TX06233,295
H4TX04039,H0CA40138,1
H4TX04039,H8OH16124,1
H4TX04039,H8WI01156,2
H4TX04039,H0MA07054,3
H4TX04039,H0MI02094,5
H4TX04039,H2NV03161,1
H4TX04039,H8KS04112,2
H4TX04039,H2CA49242,1
H4TX04039,H2LA02206,2
H4TX04039,H0VA08198,1
H4TX04039,H2NJ07192,3
H4TX04039,H8TN02119,1
H4TX04039,H4AR04048,3
H4TX04039,H0MN04197,2
H4TX04039,H0VA07125,1
H4TX04039,H4AR02141,4
H4TX04039,H0PA05094,1
H4TX04039,H0NY20111,1
H4TX04039,H0MN07109,1
H4TX04039,H2OH14064,1
H4TX04039,H4NJ01118,1
H4TX04039,H0FL15104,4
H4TX04039,H4WV02080,293
H4TX04039,H0TX13111,1
H4TX04039,H8CA04152,4
H4TX04039,H2CA01177,1
H4TX04039,H0TX32053,8
H4TX04039,H0MI10295,1
H4TX04039,H8ND00096,1
H4TX04039,S0IL00543,2
H4TX04039,H0FL03159,3
H4TX04039,H6FL09070,1
H4TX04039,H0FL22084,6
H4TX04039,H0MI08125,3
H4TX04039,H2TN07103,1
H4TX04039,H4TX04153,3
H4TX04039,H6AZ05083,285
H4TX04039,H0NM01189,2
H4TX04039,H8TX29110,1
H4TX04039,S0GA00641,2
H4TX04039,H2TX06228,1
H4TX04039,H2FL21090,1
H4TX04039,H8TX05144,1
H4TX04039,H0TX18292,3
H4TX04039,H0NY14296,2
H4TX04039,H2GA12121,3
H4TX04039,H0FL19189,1
H4TX04039,H6NE03115,1
H4TX04039,H0TX22310,1
H4TX04039,S2MO00544,2
H4TX04039,H0VA10194,1
H4TX04039,H8CA28185,1
H4TX04039,H0MD06231,1
H4TX04039,H2NJ11137,3
H4TX04039,H0NC06241,1
H4TX04039,H0TX28069,2
H4TX04039,H8ID01124,5
H4TX04039,H0NC02158,1
H4TX04039,H8NH02275,1
H4TX04039,H2FL25018,1
H4TX04039,H2FL21074,1
H4TX04039,H0PA17115,2
H4TX04039,H0GA09246,6
H4TX04039,H0MI11111,1
H4TX04039,H2AL03032,1
H4TX04039,H0PA18113,1
H4TX04039,H0CA08069,1
H4TX04039,H2NC11080,1
H4TX04039,H0FL09081,1
H4TX04039,H0TN04195,5
H4TX04039,H0GA08099,1
H4TX04039,H2WY01040,1
H4TX04039,H6TX19099,1
H4TX04039,H0CA15262,1
H4TX04039,H0FL07184,1
H4TX04039,H8MA02116,1
H4TX04039,H0WA02213,1
H4TX04039,H0PA08197,1
H4TX04039,H6VA08211,1
H2LA02156,H2LA02156,2944
H2LA02156,H6LA04138,3
H2LA02156,S0MA00232,7
H2LA02156,S2NE00094,92
H2LA02156,H2OK02083,11
H2LA02156,H6AL04098,21
H2LA02156,H0NY03083,138
H2LA02156,H6FL18121,46
H2LA02156,S2OH00329,24
H2LA02156,H0NC03172,43
H2LA02156,H8NY02104,48
H2LA02156,H8PA15260,1
H2LA02156,S2OH00360,64
H2LA02156,H0PA12181,15
H2LA02156,H0VA03124,2
H2LA02156,H0AZ04535,2
H2LA02156,H0OH06189,60
H2LA02156,H2SC07066,8
H2LA02156,S0VA00104,10
H2LA02156,H6PA16320,1
H2LA02156,H0NJ07279,14
H2LA02156,H0SD01094,28
H2LA02156,H0GA05277,2
H2LA02156,H2OH15228,145
H2LA02156,H2NC07096,41
H2LA02156,H0WI03159,22
H2LA02156,H0NY29054,8
H2LA02156,H2TN05339,1
H2LA02156,H0VA05160,10
H2LA02156,H8VA06104,7
H2LA02156,H0MI11129,46
H2LA02156,H0AL01089,2
H2LA02156,H0MI10287,23
H2LA02156,S2AZ00356,30
H2LA02156,H2MT02050,20
H2LA02156,H4AZ06045,15
H2LA02156,H0NY19188,1
H2LA02156,H8MO09153,102
H2LA02156,H4WI06048,4
H2LA02156,H8PA10147,24
H2LA02156,H0CA45129,4
H2LA02156,H2VA07154,84
H2LA02156,H0OH18077,8
H2LA02156,H2CA37023,2
H2LA02156,H8ID02064,1
H2LA02156,H0IN01234,10
H2LA02156,H4MI04126,36
H2LA02156,H0FL19221,35
H2LA02156,S2OH00386,5
H2LA02156,H8TX16166,1
H2LA02156,H8TX22107,8
H2LA02156,H8TX06233,5
H2LA02156,H0CA40138,5
H2LA02156,H8OH16124,9
H2LA02156,S2PA00380,19
H2LA02156,H8WI01156,8
H2LA02156,H0MA07054,2
H2LA02156,H0MI02094,33
H2LA02156,H2NV03161,9
H2LA02156,H0MO06073,8
H2LA02156,H8KS04112,48
H2LA02156,H2LA02206,32
H2LA02156,H2NJ07192,8
H2LA02156,H2GA06123,4
H2LA02156,H0MO07113,9
H2LA02156,H4AR04048,24
H2LA02156,H0MA05132,1
H2LA02156,H0MI06178,1
H2LA02156,H0MN04197,3
H2LA02156,H0VA07125,5
H2LA02156,H4AR02141,29
H2LA02156,H2CA45125,7
H2LA02156,H0PA05094,1
H2LA02156,H0NY20111,3
H2LA02156,H0NJ05174,3
H2LA02156,H0NV04106,1
H2LA02156,H0MN07109,1
H2LA02156,H0NJ03211,1
H2LA02156,H2OH14064,7
H2LA02156,H4NJ01118,2
H2LA02156,H0OK05213,1
H2LA02156,S2PA00471,9
H2LA02156,S0KS00299,1
H2LA02156,H2CA22199,3
H2LA02156,H0MI05162,1
H2LA02156,H0FL15104,20
H2LA02156,H0TX24233,1
H2LA02156,H4WV02080,13
H2LA02156,H8CA04152,5
H2LA02156,H2CA01177,39
H2LA02156,H0TX32053,13
H2LA02156,H0FL09115,8
H2LA02156,H0MI10295,9
H2LA02156,H0FL24205,40
H2LA02156,H0KS01123,2
H2LA02156,H0IN05268,2
H2LA02156,H0VA11127,2
H2LA02156,H0UT01205,1
H2LA02156,H0OR02127,1
H2LA02156,S0IL00543,4
H2LA02156,H0FL03159,16
H2LA02156,H6FL09070,5
H2LA02156,H0FL22084,22
H2LA02156,H2WA08182,1
H2LA02156,H0MI08125,4
H2LA02156,H2TN07103,5
H2LA02156,H4GA02078,1
H2LA02156,H4TX04153,4
H2LA02156,H0SC01386,1
H2LA02156,H0CT05200,3
H2LA02156,H6AZ05083,8
H2LA02156,H8TX29110,6
H2LA02156,H0TX04219,1
H2LA02156,H2TX06228,8
H2LA02156,H2FL21090,25
H2LA02156,H8TX05144,2
H2LA02156,H0NY14296,1
H2LA02156,H2GA12121,2
H2LA02156,H0TX04177,1
H2LA02156,H2FL07156,7
H2LA02156,H0NY27132,1
H2LA02156,H2RI01202,58
H2LA02156,H0AL01055,8
H2LA02156,H0TX23086,1
H2LA02156,H0NC11258,3
H2LA02156,H0CA48156,1
H2LA02156,H0NY02267,1
H2LA02156,H6NE03115,2
H2LA02156,H0TX22310,1
H2LA02156,S2MO00544,36
H2LA02156,H0VA10194,1
H2LA02156,H0MD06231,1
H2LA02156,H2NJ11137,76
H2LA02156,H0TX23268,1
H2LA02156,H0NC06241,2
H2LA02156,H0TN03254,2
H2LA02156,H0TX28069,1
H2LA02156,H8ID01124,4
H2LA02156,H0CA52083,1
H2LA02156,H0AZ02265,1
H2LA02156,H0NC02158,3
H2LA02156,H0NV04031,1
H2LA02156,H2NC05157,6
H2LA02156,H2FL21074,5
H2LA02156,H0PA17115,2
H2LA02156,H0CO02225,1
H2LA02156,H6IN09176,1
H2LA02156,H0GA09246,1
H2LA02156,H0MI11111,1
H2LA02156,H8PA13125,1
H2LA02156,H2AL03032,1
H2LA02156,H0NY02200,3
H2LA02156,H2MA02077,14
H2LA02156,H2NC11080,1
H2LA02156,H0OR05088,1
H2LA02156,H0CA16120,1
H2LA02156,H8WI04069,1
H2LA02156,H0MD05225,1
H2LA02156,H0NV03116,1
H2LA02156,H0TN04195,1
H2LA02156,H0GA07307,1
H2LA02156,H0FL21136,1
H2LA02156,H2IL06082,1
H2LA02156,H0UT04092,1
H2LA02156,H0GA13131,1
H2LA02156,H2FL23104,1
H2LA02156,H0NV04023,1
H6LA04138,H6LA04138,406
H6LA04138,S0MA00232,1
H6LA04138,S2NE00094,5
H6LA04138,H2OK02083,1
H6LA04138,H6AL04098,2
H6LA04138,H0NY03083,3
H6LA04138,H6FL18121,1
H6LA04138,S2OH00329,1
H6LA04138,H0NC03172,4
H6LA04138,H8NY02104,2
H6LA04138,S2OH00360,1
H6LA04138,H0PA12181,2
H6LA04138,H0OH06189,3
H6LA04138,H2SC07066,1
H6LA04138,S0VA00104,1
H6LA04138,H0NJ07279,1
H6LA04138,H0SD01094,1
H6LA04138,H2OH15228,3
H6LA04138,H0FL19213,2
H6LA04138,H2NC07096,2
H6LA04138,H0NY29054,1
H6LA04138,H0KY05015,1
H6LA04138,H0VA05160,1
H6LA04138,H8VA06104,2
H6LA04138,H0MI11129,6
H6LA04138,H0MI10287,3
H6LA04138,S2AZ00356,1
H6LA04138,H4AZ06045,2
H6LA04138,H8MO09153,2
H6LA04138,H4WI06048,1
H6LA04138,H8PA10147,2
H6LA04138,H2VA07154,2
H6LA04138,H0OH18077,1
H6LA04138,H2CA37023,2
H6LA04138,H8ID02064,1
H6LA04138,H4MI04126,1
H6LA04138,H0FL19221,3
H6LA04138,S2OH00386,1
H6LA04138,H8TX06233,3
H6LA04138,H0CA40138,1
H6LA04138,H8OH16124,1
H6LA04138,S2PA00380,1
H6LA04138,H8WI01156,2
H6LA04138,H0MI02094,1
H6LA04138,H2NV03161,1
H6LA04138,H0MO06073,1
H6LA04138,H8KS04112,4
H6LA04138,H2CA49242,1
H6LA04138,H2LA02206,1
H6LA04138,H2NJ07192,1
H6LA04138,H4AR04048,4
H6LA04138,H0MN04197,1
H6LA04138,H4AR02141,2
H6LA04138,H2OH14064,1
H6LA04138,H4NJ01118,1
H6LA04138,S2PA00471,1
H6LA04138,H0MI05162,1
H6LA04138,H4WV02080,2
H6LA04138,H8CA04152,3
H6LA04138,H2CA01177,2
H6LA04138,H0MI10295,1
H6LA04138,H0VA11127,1
H6LA04138,H0UT01205,1
H6LA04138,H0FL03159,2
H6LA04138,H0MI08125,1
H6LA04138,H2TN07103,1
H6LA04138,H4TX04153,47
H6LA04138,H6AZ05083,6
H6LA04138,H2TX06228,1
H6LA04138,H0TX04177,1
H6LA04138,H0LA05120,6
H6LA04138,H2RI01202,1
H6LA04138,H0AL01055,1
H6LA04138,H0CA48156,1
H6LA04138,H6NE03115,1
H6LA04138,S2MO00544,2
H6LA04138,H2NJ11137,3
H6LA04138,H0AZ02265,1
H6LA04138,H0PA17115,1
H6LA04138,H6IN09176,1
H6LA04138,H4AL06098,1
H6LA04138,H4LA06153,2
H6LA04138,H0PA18113,1
H6LA04138,H0LA05104,1
H6LA04138,H2NC11080,39
H6LA04138,H0CA16120,1
H6LA04138,S0NM00066,1
H6LA04138,H6TX19099,1
H6LA04138,H0PA08197,1
H6LA04138,H0CA47141,1
S0MA00232,S0MA00232,1408
S0MA00232,S2NE00094,5
S0MA00232,H2OK02083,1
S0MA00232,H0KS03228,1
S0MA00232,H6AL04098,3
S0MA00232,H0NY03083,4
S0MA00232,H6FL18121,9
S0MA00232,H0NC03172,2
S0MA00232,H8NY02104,2
S0MA00232,S2OH00360,3
S0MA00232,H0PA12181,1
S0MA00232,H0NY04156,1
S0MA00232,H0OH06189,3
S0MA00232,S0VA00104,1
S0MA00232,H0NJ07279,2
S0MA00232,H0SD01094,4
S0MA00232,H0GA05277,2
S0MA00232,H2OH15228,4
S0MA00232,H2NC07096,1
S0MA00232,H0WI03159,1
S0MA00232,H0NY29054,3
S0MA00232,H2TN05339,1
S0MA00232,H0VA05160,2
S0MA00232,H8VA06104,1
S0MA00232,H0MI11129,10
S0MA00232,H2MT02050,2
S0MA00232,H4AZ06045,1
S0MA00232,H8MO09153,7
S0MA00232,H8PA10147,5
S0MA00232,H0CA45129,1
S0MA00232,H2VA07154,3
S0MA00232,H8ID02064,2
S0MA00232,H0MD08203,2
S0MA00232,H4MI04126,4
S0MA00232,H0FL19221,6
S0MA00232,H0MA07054,61
S0MA00232,H0MI02094,4
S0MA00232,H0MO06073,2
S0MA00232,H8KS04112,6
S0MA00232,H2LA02206,1
S0MA00232,H2NJ07192,9
S0MA00232,H0MO07113,1
S0MA00232,H4AR04048,4
S0MA00232,H0MA05132,46
S0MA00232,H4AR02141,4
S0MA00232,H2CA45125,1
S0MA00232,H0MN07109,1
S0MA00232,H2OH14064,3
S0MA00232,H4NJ01118,1
S0MA00232,S2PA00471,2
S0MA00232,H0MI05162,1
S0MA00232,H0FL15104,8
S0MA00232,H4WV02080,1
S0MA00232,H8CA04152,1
S0MA00232,H0TX32053,3
S0MA00232,H0FL09115,1
S0MA00232,H0MI10295,1
S0MA00232,H0FL24205,1
S0MA00232,H0KS01123,2
S0MA00232,H0IN05268,1
S0MA00232,H0VA11127,2
S0MA00232,H0UT01205,1
S0MA00232,S0IL00543,3
S0MA00232,H0FL03159,1
S0MA00232,H0FL22084,2
S0MA00232,H0MI08125,1
S0MA00232,H2TN07103,1
S0MA00232,H4TX04153,1
S0MA00232,H0NV04072,1
S0MA00232,H0SC01386,2
S0MA00232,H0CT05200,1
S0MA00232,H8TX29110,1
S0MA00232,S0GA00641,1
S0MA00232,H2TX06228,1
S0MA00232,H2FL21090,1
S0MA00232,H0TX18292,1
S0MA00232,H0NY14296,5
S0MA00232,H2GA12121,1
S0MA00232,H0OR03174,1
S0MA00232,H2RI01202,3
S0MA00232,H0AL01055,3
S0MA00232,H0NC11258,1
S0MA00232,H0RI02287,2
S0MA00232,H0CA48156,1
S0MA00232,H6NE03115,1
S0MA00232,S2MO00544,1
S0MA00232,H2MA09239,11
S0MA00232,H0HI01298,1
S0MA00232,H0MD06231,1
S0MA00232,H0WA02197,1
S0MA00232,H2NJ11137,3
S0MA00232,H2WA04165,1
S0MA00232,H0TX28069,1
S0MA00232,H0NC02158,1
S0MA00232,H8NH02275,4
S0MA00232,H8NH02283,1
S0MA00232,H0CO02225,1
S0MA00232,H6IN09176,1
S0MA00232,H8TN09114,1
S0MA00232,H0NY02200,1
S0MA00232,H2NC11080,1
S0MA00232,H2MA02085,2
S0MA00232,H0CA16120,1
S0MA00232,H0CA15262,1
S0MA00232,H0FL07184,1
S0MA00232,H8MA02116,2
S0MA00232,H0MA09076,1
S2NE00094,S2NE00094,2450
S2NE00094,H2OK02083,9
S2NE00094,H0KS03228,2
S2NE00094,H6AL04098,23
S2NE00094,H0NY03083,88
S2NE00094,H6FL18121,17
S2NE00094,S2OH00329,6
S2NE00094,H0NC03172,115
S2NE00094,H8NY02104,142
S2NE00094,S2OH00360,27
S2NE00094,H0PA12181,24
S2NE00094,H0VA03124,1
S2NE00094,H0OH06189,148
S2NE00094,H2SC07066,8
S2NE00094,S0VA00104,6
S2NE00094,H6PA16320,1
S2NE00094,H0NJ07279,11
S2NE00094,H0SD01094,20
S2NE00094,H2OH15228,38
S2NE00094,H0FL19213,1
S2NE00094,H2NC07096,138
S2NE00094,H0WI03159,10
S2NE00094,H0NY29054,11
S2NE00094,H0KY05015,1
S2NE00094,H0VA05160,15
S2NE00094,H8VA06104,10
S2NE00094,H0MI11129,67
S2NE00094,H0AL01089,1
S2NE00094,H0MI10287,18
S2NE00094,S2AZ00356,7
S2NE00094,H2MT02050,8
S2NE00094,H4AZ06045,22
S2NE00094,H0NY19188,1
S2NE00094,H8MO09153,67
S2NE00094,H4WI06048,1
S2NE00094,H8PA10147,17
S2NE00094,H0CA45129,3
S2NE00094,H2VA07154,22
S2NE00094,H0OH18077,12
S2NE00094,H2CA37023,2
S2NE00094,H8ID02064,3
S2NE00094,H0IN01234,19
S2NE00094,H0MD08203,2
S2NE00094,H4MI04126,38
S2NE00094,H0FL19221,29
S2NE00094,S2OH00386,2
S2NE00094,H8TX22107,38
S2NE00094,H8TX06233,10
S2NE00094,H0CA40138,4
S2NE00094,H8OH16124,13
S2NE00094,S2PA00380,7
S2NE00094,H8WI01156,6
S2NE00094,H0MA07054,4
S2NE00094,H0MI02094,38
S2NE00094,H2NV03161,4
S2NE00094,H0MO06073,30
S2NE00094,H8KS04112,32
S2NE00094,H2CA49242,1
S2NE00094,H2LA02206,10
S2NE00094,H0VA08198,1
S2NE00094,H2NJ07192,7
S2NE00094,H2GA06123,1
S2NE00094,H8TN02119,1
S2NE00094,H0MO07113,30
S2NE00094,H4AR04048,52
S2NE00094,H0MN04197,1
S2NE00094,H6AZ09010,3
S2NE00094,H0VA07125,4
S2NE00094,H4AR02141,22
S2NE00094,H2CA45125,3
S2NE00094,H0PA05094,1
S2NE00094,H0NY11094,2
S2NE00094,H0NY20111,1
S2NE00094,H0NJ05174,2
S2NE00094,H0MN07109,1
S2NE00094,H0NJ03211,3
S2NE00094,H0NY27108,1
S2NE00094,H2OH14064,14
S2NE00094,H4NJ01118,3
S2NE00094,H0OK05213,1
S2NE00094,S2PA00471,5
S2NE00094,S0KS00299,1
S2NE00094,H0MI05162,1
S2NE00094,H0FL15104,29
S2NE00094,H0TX24233,2
S2NE00094,H4WV02080,14
S2NE00094,H8CA04152,4
S2NE00094,H2CA01177,12
S2NE00094,S0KS00349,1
S2NE00094,H0TX32053,10
S2NE00094,H0FL09115,4
S2NE00094,H0MI10295,1
S2NE00094,H0FL24205,12
S2NE00094,H0KS01123,4
S2NE00094,H0TN01225,1
S2NE00094,H0IN05268,2
S2NE00094,H0FL19171,1
S2NE00094,H0VA11127,3
S2NE00094,H0UT01205,7
S2NE00094,H0OR02127,6
S2NE00094,H8ND00096,1
S2NE00094,S0IL00543,3
S2NE00094,H0FL03159,19
S2NE00094,H6FL09070,5
S2NE00094,H8DE01044,2
S2NE00094,H0FL22084,15
S2NE00094,H0MI08125,5
S2NE00094,H2TN07103,5
S2NE00094,H4TX04153,4
S2NE00094,H0NV04072,2
S2NE00094,H0SC01386,1
S2NE00094,H0CT05200,14
S2NE00094,H6AZ05083,15
S2NE00094,H8TX29110,2
S2NE00094,S0GA00641,1
S2NE00094,H0TX04219,4
S2NE00094,H2TX06228,5
S2NE00094,H2FL21090,6
S2NE00094,H8TX05144,1
S2NE00094,H0NY14296,3
S2NE00094,H0OR03174,1
S2NE00094,H0TX04177,1
S2NE00094,H2FL07156,1
S2NE00094,H0LA05120,2
S2NE00094,H2RI01202,4
S2NE00094,H0AL01055,7
S2NE00094,H0TX23086,2
S2NE00094,H0NC11258,2
S2NE00094,H0CA48156,4
S2NE00094,H6NE03115,39
S2NE00094,S2MO00544,3
S2NE00094,H0VA10194,2
S2NE00094,H8CA28185,1
S2NE00094,H0MD06231,4
S2NE00094,H0FL22100,1
S2NE00094,H2NJ11137,9
S2NE00094,H2WA04165,2
S2NE00094,H0DE01066,1
S2NE00094,S2GA00209,1
S2NE00094,H0NC06241,12
S2NE00094,H0TN03254,5
S2NE00094,H0TX28069,1
S2NE00094,H8ID01124,2
S2NE00094,H0CA52083,1
S2NE00094,H0AZ02265,1
S2NE00094,H0NC02158,12
S2NE00094,H2NC05157,1
S2NE00094,H2FL25018,1
S2NE00094,H2FL21074,1
S2NE00094,H0PA17115,17
S2NE00094,H6IN09176,2
S2NE00094,H4AL06098,1
S2NE00094,H0MI11111,1
S2NE00094,H4LA06153,1
S2NE00094,H8PA13125,3
S2NE00094,H0FL19163,1
S2NE00094,H0NY02200,5
S2NE00094,H2MA02077,5
S2NE00094,S2AL00137,1
S2NE00094,H0LA05104,1
S2NE00094,H0NJ01207,1
S2NE00094,H0MD05225,1
S2NE00094,H0NY14239,2
S2NE00094,H0HI02221,2
S2NE00094,S0NM00066,1
S2NE00094,H0FL20153,1
S2NE00094,H0AZ05193,2
S2NE00094,S0TN00243,1
S2NE00094,H6TX19099,2
S2NE00094,S8NJ00541,2
S2NE00094,H0GA07224,1
S2NE00094,H8UT03238,1
S2NE00094,H0MA09076,1
H2OK02083,H2OK02083,819
H2OK02083,H0KS03228,2
H2OK02083,H6AL04098,35
H2OK02083,H0NY03083,8
H2OK02083,H6FL18121,2
H2OK02083,H0NC03172,3
H2OK02083,H8NY02104,3
H2OK02083,S2OH00360,7
H2OK02083,H0PA12181,3
H2OK02083,H0VA03124,1
H2OK02083,H0OH06189,5
H2OK02083,H2SC07066,2
H2OK02083,H6PA16320,2
H2OK02083,H0NJ07279,2
H2OK02083,H0SD01094,1
H2OK02083,H0GA05277,1
H2OK02083,H2OH15228,4
H2OK02083,H2NC07096,2
H2OK02083,H0NY29054,32
H2OK02083,H0KY05015,2
H2OK02083,H0VA05160,2
H2OK02083,H8VA06104,23
H2OK02083,H0MI11129,12
H2OK02083,H0MI10287,2
H2OK02083,S2AZ00356,1
H2OK02083,H4AZ06045,6
H2OK02083,H8MO09153,8
H2OK02083,H4WI06048,2
H2OK02083,H8PA10147,6
H2OK02083,H2VA07154,4
H2OK02083,H0OH18077,1
H2OK02083,H8ID02064,7
H2OK02083,H0MD08203,1
H2OK02083,H4MI04126,9
H2OK02083,H0FL19221,4
H2OK02083,S2OH00386,1
H2OK02083,H8TX22107,1
H2OK02083,H8TX06233,1
H2OK02083,H0CA40138,5
H2OK02083,H8OH16124,1
H2OK02083,S2PA00380,1
H2OK02083,H8WI01156,3
H2OK02083,H0MI02094,29
H2OK02083,H2NV03161,2
H2OK02083,H0MO06073,5
H2OK02083,H8KS04112,13
H2OK02083,H2CA49242,1
H2OK02083,H2LA02206,1
H2OK02083,H8TN02119,23
H2OK02083,H0MO07113,2
H2OK02083,H4AR04048,6
H2OK02083,H4AR02141,25
H2OK02083,H0NY20111,4
H2OK02083,H0OK05247,7
H2OK02083,H0NV04106,1
H2OK02083,H0MN07109,1
H2OK02083,H2OH14064,5
H2OK02083,H0OK05213,4
H2OK02083,S2PA00471,3
H2OK02083,H0MI05162,1
H2OK02083,H0FL15104,5
H2OK02083,H4WV02080,4
H2OK02083,H8CA04152,23
H2OK02083,H2CA01177,1
H2OK02083,H0MI10295,4
H2OK02083,H0FL24205,2
H2OK02083,H0KS01123,2
H2OK02083,H0UT01205,5
H2OK02083,H8ND00096,24
H2OK02083,S0IL00543,1
H2OK02083,H6FL09070,28
H2OK02083,H0FL22084,4
H2OK02083,H0MI08125,1
H2OK02083,H2TN07103,7
H2OK02083,H0NV04072,1
H2OK02083,H0SC01386,1
H2OK02083,H6AZ05083,23
H2OK02083,H8TX29110,1
H2OK02083,H8TX05144,1
H2OK02083,H2GA12121,23
H2OK02083,H0AL01055,4
H2OK02083,H6NE03115,12
H2OK02083,S2MO00544,1
H2OK02083,H0MD06231,1
H2OK02083,H0WA02197,1
H2OK02083,H2NJ11137,2
H2OK02083,H0TN03254,2
H2OK02083,H0TX28069,1
H2OK02083,H4OK06056,7
H2OK02083,H0NC11191,1
H2OK02083,H0PA17115,1
H2OK02083,H4AL06098,1
H2OK02083,H0FL19122,1
H2OK02083,H0MI11111,1
H2OK02083,P60005915,1
H2OK02083,H8PA13125,7
H2OK02083,H0CA06170,1
H2OK02083,H0CA16120,1
H2OK02083,H8WI04069,1
H2OK02083,H0TN04195,1
H2OK02083,H0GA08099,1
H2OK02083,H6TX19099,25
H2OK02083,H2GA10125,1
H2OK02083,H8UT03238,1
H0KS03228,H0KS03228,424
H0KS03228,H0NY03083,5
H0KS03228,H6FL18121,1
H0KS03228,S2OH00360,2
H0KS03228,H2SC07066,1
H0KS03228,S0VA00104,1
H0KS03228,H0NJ07279,6
H0KS03228,H0NY29054,3
H0KS03228,H0MI11129,5
H0KS03228,H0AL01089,1
H0KS03228,H8MO09153,4
H0KS03228,H8PA10147,1
H0KS03228,H0CA45129,1
H0KS03228,H0OH18077,1
H0KS03228,H8ID02064,1
H0KS03228,H0MD08203,1
H0KS03228,H0FL19221,1
H0KS03228,S2OH00386,1
H0KS03228,H8OH16124,2
H0KS03228,H8WI01156,3
H0KS03228,H0MI02094,1
H0KS03228,H0MO06073,4
H0KS03228,H8KS04112,9
H0KS03228,H2LA02206,1
H0KS03228,H0MO07113,1
H0KS03228,H4AR04048,1
H0KS03228,H0NY11094,1
H0KS03228,H0NY20111,1
H0KS03228,H0NJ05174,1
H0KS03228,H0MN07109,1
H0KS03228,H0NJ03211,1
H0KS03228,H2OH14064,3
H0KS03228,H4NJ01118,1
H0KS03228,H0MI05162,1
H0KS03228,H0FL15104,2
H0KS03228,S2OH00170,1
H0KS03228,H4WV02080,2
H0KS03228,H0IN05243,1
H0KS03228,H0MI10295,1
H0KS03228,H0KS01123,4
H0KS03228,H0UT01205,1
H0KS03228,H0FL03159,1
H0KS03228,H6FL09070,1
H0KS03228,H2OH15129,1
H0KS03228,H0FL22084,3
H0KS03228,H0MI08125,1
H0KS03228,H2TN07103,1
H0KS03228,H0NV04072,1
H0KS03228,H0SC01386,2
H0KS03228,H8TX29110,1
H0KS03228,H0NY17208,1
H0KS03228,H0LA05120,2
H0KS03228,H0AL01055,3
H0KS03228,H6NE03115,2
H0KS03228,H0TX22310,1
H0KS03228,S2MO00544,1
H0KS03228,H0MD06231,1
H0KS03228,H0WA02197,1
H0KS03228,H0TX28069,1
H0KS03228,H0PA17115,1
H0KS03228,H6TX07128,1
H0KS03228,H0MI03274,1
H0KS03228,H2AL03032,1
H0KS03228,H0FL19163,1
H0KS03228,H0CA16120,1
H0KS03228,H0NV03116,1
H0KS03228,H6TX19099,1
H0KS03228,H0CA45095,1
H0KS03228,H0CA45087,1
H0KS03228,H0AL01071,1
H0KS03228,H0SC01360,1
H0KS03228,H0GA07257,1
H0KS03228,H0CA25113,1
H0GA13149,H0GA13149,7
H6AL04098,H6AL04098,744
H6AL04098,H0NY03083,12
H6AL04098,H6FL18121,6
H6AL04098,H0NC03172,8
H6AL04098,H8NY02104,11
H6AL04098,S2OH00360,4
H6AL04098,H0PA12181,3
H6AL04098,H0OH06189,17
H6AL04098,H2SC07066,1
H6AL04098,S0VA00104,2
H6AL04098,H0NJ07279,2
H6AL04098,H0SD01094,6
H6AL04098,H2OH15228,11
H6AL04098,H2NC07096,10
