total_raised,total_contributions,date,committee,committee_name
17092.989999999998,425,2021-02,C00663781,TINA SMITH FOR MINNESOTA
7881.0,72,2021-04,C00500421,BONAMICI FOR CONGRESS
1325.0,11,2021-02,C00557652,NORMA TORRES FOR CONGRESS
2120.0,30,2021-01,C00459099,DELBENE FOR CONGRESS
18237.0,154,2021-03,C00768903,CONNER FOR CONGRESS
5998.2,84,2021-01,C00462861,"KUSTER FOR CONGRESS, INC"
6332.0,39,2021-03,C00498873,TONY CARDENAS FOR CONGRESS
4672.0,36,2021-03,C00659367,HENRY MARTIN FOR CONGRESS
2673.0,34,2021-02,C00727529,MRVAN FOR CONGRESS
2505.0,34,2021-01,C00514893,PEOPLE FOR DEREK KILMER
2563.2299999999996,31,2021-04,C00767343,MUAD FOR CONGRESS
2860.0,31,2021-05,C00727529,MRVAN FOR CONGRESS
1479.0,12,2021-06,C00769257,STEVE MILLER FOR CONGRESS
3215.0,31,2021-03,C00727529,MRVAN FOR CONGRESS
3000.0,5,2021-06,C00279851,FRIENDS OF BENNIE THOMPSON
1810.41,9,2021-06,C00266940,SANFORD BISHOP FOR CONGRESS
6959.0,85,2021-02,C00536680,HUFFMAN FOR CONGRESS
3400.0,46,2021-06,C00771436,BRENT HENNRICH FOR WASHINGTON
9506.5,158,2021-04,C00514893,PEOPLE FOR DEREK KILMER
3037.0,43,2021-04,C00727529,MRVAN FOR CONGRESS
5267.0,86,2021-01,C00148999,FRIENDS OF DICK DURBIN COMMITTEE
21116.22,426,2021-02,C00767798,HOLLY MCCORMACK FOR CONGRESS
4910.0,36,2021-02,C00558437,BONNIE WATSON COLEMAN FOR CONGRESS
225285.11000000002,5869,2021-05,C00411330,FRIENDS OF BERNIE SANDERS
2727.199999999998,30,2021-03,C00767988,GREGG SMITH FOR CONGRESS
2875.0,21,2021-04,C00746842,HOOSIERS FOR HANEEFAH
40331.72,1080,2021-06,C00575126,JAMIE RASKIN FOR CONGRESS
2775.4,23,2021-04,C00289603,LOFGREN FOR CONGRESS
3143.0,53,2021-06,C00697391,ANGELICA DUENAS FOR US
4425.0,14,2021-05,C00779405,ERIC GASH FOR CONGRESS
1933.0,14,2021-04,C00774653,MIKAYLA RIDLEY COMMITTEE TO ELECT
3605.0,23,2021-03,C00768655,ALLY FOR CONGRESS
1020.0,2,2021-01,C00384057,STAND WITH SANCHEZ
1680.0,9,2021-04,C00479063,THE BILL KEATING COMMITTEE
2255.0,15,2021-06,C00740563,MCGUIGAN FOR PENNSYLVANIA
6280.21,69,2021-01,C00433391,PINGREE FOR CONGRESS
68085.34,1659,2021-04,C00769901,MALCOLM PAC
14595.22,117,2021-06,C00779090,JANE HOPE HAMILTON FOR CONGRESS
9450.0,93,2021-05,C00345546,CITIZENS TO ELECT RICK LARSEN
8675.0,56,2021-02,C00256925,SCOTT FOR CONGRESS
7211.92,134,2021-02,C00420760,FRIENDS OF MAZIE HIRONO
1250.0,2,2021-03,C00773085,CHARLES M. GEARING FOR CONGRESS
2300.0,26,2021-02,C00751156,TIMOTHY SHEPARD DEMOCRATS
3370.0,31,2021-02,C00769158,MISSOURIANS FOR NICOLOFF
2600.0,4,2021-03,C00290064,DOYLE FOR CONGRESS COMMITTEE
2050.0,4,2021-02,C00344697,LANGEVIN FOR CONGRESS
7400.0,26,2021-05,C00764340,NICOLE PARRA  FOR CONGRESS 2022
4770.0,28,2021-03,C00401034,BRIAN HIGGINS FOR CONGRESS
16420.0,247,2021-04,C00769588,PEOPLE OF THE 9TH FOR STEPHANIE
33555.62,954,2021-01,C00411330,FRIENDS OF BERNIE SANDERS
15215.47,335,2021-01,C00437889,PETERS FOR MICHIGAN
4430.0,34,2021-06,C00727529,MRVAN FOR CONGRESS
22696.19,390,2021-04,C00771972,LUCAS KUNCE FOR MISSOURI
26961.940000000002,853,2021-05,C00512426,SEAN PATRICK MALONEY FOR CONGRESS
4839.59,94,2021-01,C00668608,RASHIDA TLAIB FOR CONGRESS
3603.319999999999,82,2021-02,C00748814,AARIKA FOR CONGRESS
3670.0,61,2021-01,C00327023,SCHAKOWSKY FOR CONGRESS
2180.0,26,2021-02,C00763896,REV. WENDY FOR CONGRESS
1445.0,9,2021-04,C00659367,HENRY MARTIN FOR CONGRESS
9600.0,36,2021-06,C00757633,COMMITTEE TO ELECT BRIAN JAYE
3945.0,22,2021-03,C00774190,DAZA FOR GEORGIA
22867.850000000013,517,2021-03,C00716720,HICKENLOOPER FOR COLORADO
6525.0,13,2021-03,C00701953,ADRIANO ESPAILLAT FOR CONGRESS
1600.0,3,2021-05,C00763995,FRIENDS OF BARBARA SHARIEF FOR CONGRESS
2375.0,9,2021-06,C00546358,ALMA ADAMS FOR CONGRESS
3435.0,18,2021-05,C00765750,WILLIAM SANCHEZ FOR US SENATE
1145.0,4,2021-04,C00772236,JEREMY FOR COLORADO
2500.0,4,2021-02,C00409219,MATSUI FOR CONGRESS
3343.66,37,2021-04,C00330142,LARSON FOR CONGRESS
10642.39,193,2021-04,C00777920,AMY VILELA FOR CONGRESS
10115.67,173,2021-06,C00766238,ALEXANDRA HUNT FOR CONGRESS
15523.539999999999,351,2021-04,C00663781,TINA SMITH FOR MINNESOTA
14248.16,244,2021-04,C00148999,FRIENDS OF DICK DURBIN COMMITTEE
5053.0,89,2021-03,C00703124,MUSCATO FOR CONGRESS
1065.0,3,2021-06,C00462697,GARAMENDI FOR CONGRESS
5575.0,36,2021-05,C00766451,KELLEY FOR OHIO
2319.8,19,2021-02,C00697334,MCCORKLE FOR COLORADO
2520.0,11,2021-01,C00556506,TED LIEU FOR CONGRESS
1525.0,4,2021-02,C00244335,CITIZENS FOR ELEANOR HOLMES NORTON
2975.0,31,2021-03,C00349217,CARPER FOR SENATE
1246.0,9,2021-02,C00768788,SAVANNA REDDEN FOR CONGRESS
14254.21,280,2021-03,C00765412,MCKAYLA WILKES FOR CONGRESS
4872.0,45,2021-02,C00746842,HOOSIERS FOR HANEEFAH
20668.73,194,2021-05,C00764662,FRIENDS OF JESSICA MASON
55248.009999999995,1089,2021-03,C00492645,FRIENDS OF CHRIS MURPHY
1100.0,2,2021-05,C00401190,BUTTERFIELD FOR CONGRESS
1950.0,11,2021-05,C00457556,QUIGLEY FOR CONGRESS
5559.98,52,2021-02,C00279851,FRIENDS OF BENNIE THOMPSON
3370.0,46,2021-02,C00415182,FRIENDS OF JOHN SARBANES
2800.0,6,2021-06,C00781575,CHARLES GRAHAM FOR CONGRESS
4574.0,84,2021-05,C00718155,FRIENDS OF CINDY BANYAI
5423.959999999999,90,2021-01,C00652628,DR KIM SCHRIER FOR CONGRESS
1250.0,2,2021-04,C00764951,GREG TANAKA FOR CONGRESS
2175.0,6,2021-05,C00768366,PALMER FOR ILLINOIS
5380.0,30,2021-04,C00763045,WILEY NICKEL FOR CONGRESS EXPLORATORY COMMITTEE
10101.800000000016,231,2021-01,C00412304,MONTANANS FOR TESTER
1270.0,6,2021-03,C00244335,CITIZENS FOR ELEANOR HOLMES NORTON
4460.34,29,2021-05,C00413179,WELCH FOR CONGRESS
2288.0,21,2021-04,C00552588,BRENDA LAWRENCE FOR CONGRESS
6144.2,88,2021-02,C00499947,FRIENDS OF DAN KILDEE
5804.44,77,2021-05,C00670463,SHAHID BUTTAR FOR CONGRESS COMMITTEE
1350.0,3,2021-01,C00763045,WILEY NICKEL FOR CONGRESS EXPLORATORY COMMITTEE
1100.0,2,2021-04,C00710475,VOTE DONNA US CONGRESS
11510.5,256,2021-05,C00458976,TERRI SEWELL FOR CONGRESS
6928.0,109,2021-05,C00307314,BLUMENAUER FOR CONGRESS
1125.0,3,2021-02,C00581074,DARREN SOTO FOR CONGRESS
11540.0,51,2021-05,C00752584,"NIKEMA FOR CONGRESS, INC"
14793.0,159,2021-06,C00770966,LOURIN HUBBARD FOR CONGRESS
4445.0,24,2021-06,C00154625,KAPTUR FOR CONGRESS
2940.0,17,2021-05,C00776252,KATIE DEAN FOR CONGRESS
3300.0,11,2021-06,C00779199,RHODES TO CONGRESS
6847.04,145,2021-03,C00765180,ELECT JASON CALL FOR CONGRESS
4668.67,67,2021-02,C00765180,ELECT JASON CALL FOR CONGRESS
2905.0,34,2021-02,C00591065,DWIGHT EVANS FOR CONGRESS
2458.0,32,2021-01,C00345546,CITIZENS TO ELECT RICK LARSEN
4204.0,87,2021-06,C00748814,AARIKA FOR CONGRESS
6855.0,127,2021-02,C00290825,NADLER FOR CONGRESS
22735.92000000001,541,2021-04,C00716720,HICKENLOOPER FOR COLORADO
5420.0,118,2021-01,C00663781,TINA SMITH FOR MINNESOTA
5580.0,43,2021-04,C00256925,SCOTT FOR CONGRESS
2920.0,23,2021-02,C00330142,LARSON FOR CONGRESS
1550.0,4,2021-06,C00376665,COOPER FOR CONGRESS
2295.22,35,2021-06,C00726372,KWEISI MFUME FOR CONGRESS
1590.0,6,2021-02,C00768366,PALMER FOR ILLINOIS
6679.0,101,2021-02,C00458976,TERRI SEWELL FOR CONGRESS
10044.83,248,2021-01,C00344473,STABENOW FOR US SENATE
27265.809999999998,577,2021-04,C00492645,FRIENDS OF CHRIS MURPHY
7969.360000000001,148,2021-04,C00765180,ELECT JASON CALL FOR CONGRESS
3025.0,15,2021-06,C00779231,BAILEY FOR CONGRESS
31053.04000000002,708,2021-02,C00716720,HICKENLOOPER FOR COLORADO
1976.0,27,2021-01,C00497933,CASTRO FOR CONGRESS
4245.0,52,2021-06,C00776252,KATIE DEAN FOR CONGRESS
1989.0,22,2021-02,C00670463,SHAHID BUTTAR FOR CONGRESS COMMITTEE
4124.0,66,2021-03,C00536680,HUFFMAN FOR CONGRESS
1625.0,7,2021-02,C00769257,STEVE MILLER FOR CONGRESS
2515.0,29,2021-04,C00376673,DUTCH RUPPERSBERGER FOR CONGRESS COMMITTEE
9765.0,88,2021-04,C00774919,RUTH LUEVANOS FOR CONGRESS
5845.85,31,2021-05,C00773085,CHARLES M. GEARING FOR CONGRESS
1075.0,3,2021-06,C00539890,FEINSTEIN FOR SENATE 2024
1950.0,11,2021-05,C00721134,SHENITA CLEVELAND FOR CONGRESS
3150.0,19,2021-02,C00558320,DONALD NORCROSS FOR CONGRESS
8988.73,97,2021-05,C00766238,ALEXANDRA HUNT FOR CONGRESS
1450.0,9,2021-02,C00675108,JOE MORELLE FOR CONGRESS
3113.67,40,2021-02,C00768655,ALLY FOR CONGRESS
1324.0,7,2021-01,C00697524,LIAM O'MARA FOR CONGRESS
5248.0,39,2021-03,C00591065,DWIGHT EVANS FOR CONGRESS
3626.66,42,2021-01,C00765461,DEREK MARSHALL FOR CONGRESS
875.0,5,2021-01,C00662619,ANDY LEVIN FOR CONGRESS
12423.509999999984,226,2021-06,C00374058,A WHOLE LOT OF PEOPLE FOR GRIJALVA CONGRESSIONAL COMMITTEE
97321.25999999998,2524,2021-04,C00718866,JON OSSOFF FOR SENATE
2875.0,56,2021-05,C00697391,ANGELICA DUENAS FOR US
13544.609999999971,285,2021-03,C00374058,A WHOLE LOT OF PEOPLE FOR GRIJALVA CONGRESSIONAL COMMITTEE
5578.230000000006,77,2021-05,C00766634,SHERVIN AAZAMI FOR CONGRESS
14548.910000000064,264,2021-02,C00727800,MOE DAVIS FOR CONGRESS
925.0,6,2021-03,C00410233,COURTNEY FOR CONGRESS
21071.32,453,2021-05,C00434563,MARTIN HEINRICH FOR SENATE
3629.48,53,2021-05,C00433391,PINGREE FOR CONGRESS
6274.4,144,2021-05,C00777920,AMY VILELA FOR CONGRESS
1455.0,10,2021-01,C00543363,CITIZENS FOR BOYLE
1175.0,5,2021-02,C00763995,FRIENDS OF BARBARA SHARIEF FOR CONGRESS
6186.0,140,2021-01,C00649061,COMMITTEE TO ELECT TEDRA COBB
20634.380000000194,485,2021-05,C00766725,ERIC GARCIA FOR CONGRESS
500.0,1,2021-01,C00693234,"WARREN FOR PRESIDENT, INC."
1503.0800000000004,23,2021-05,C00764449,WEIL FOR US SENATE
1177.0,19,2021-02,C00499467,TITUS FOR CONGRESS
3750.0,8,2021-05,C00334706,NAPOLITANO FOR CONGRESS
3386.0,47,2021-05,C00434191,HIMES FOR CONGRESS
15402.25,307,2021-04,C00196774,THE MARKEY COMMITTEE
3690.2,25,2021-05,C00415331,CLARKE FOR CONGRESS
1245.0,9,2021-03,C00384057,STAND WITH SANCHEZ
7293.8,104,2021-06,C00697334,MCCORKLE FOR COLORADO
1092.0,15,2021-03,C00499467,TITUS FOR CONGRESS
14413.999999999885,384,2021-06,C00766725,ERIC GARCIA FOR CONGRESS
5846.0,109,2021-03,C00327023,SCHAKOWSKY FOR CONGRESS
600.0,2,2021-01,C00457556,QUIGLEY FOR CONGRESS
8215.42,193,2021-04,C00698993,EHR FOR CONGRESS
8334.18,202,2021-04,C00693044,PEOPLE FIRST FUTURE
2545.0,13,2021-01,C00767293,PATRICIA FOR NEW MEXICO
14864.0,186,2021-05,C00779173,OSORIO FOR CONGRESS
6175.0,46,2021-05,C00554709,MARK DESAULNIER FOR CONGRESS
12365.2,57,2021-06,C00415331,CLARKE FOR CONGRESS
930.0,13,2021-01,C00607200,SUOZZI FOR CONGRESS
1250.0,3,2021-01,C00458125,JUDY CHU FOR CONGRESS
47451.209999999985,1283,2021-01,C00500843,"WARREN DEMOCRATS, INC."
3323.0,77,2021-01,C00513077,JULIA BROWNLEY FOR CONGRESS
3108.5,29,2021-05,C00498873,TONY CARDENAS FOR CONGRESS
3715.0,29,2021-05,C00769786,FRIENDS OF JAHMAL COLE
9464.5,157,2021-03,C00514893,PEOPLE FOR DEREK KILMER
1000.0,2,2021-06,C00401190,BUTTERFIELD FOR CONGRESS
5486.0,79,2021-05,C00639310,EASTMAN FOR CONGRESS
8015.0,43,2021-02,C00479063,THE BILL KEATING COMMITTEE
6272.450000000001,142,2021-04,C00765412,MCKAYLA WILKES FOR CONGRESS
1122.0,8,2021-05,C00767855,SWANSON FOR CONGRESS
525.0,2,2021-04,C00308742,SHERMAN FOR CONGRESS
600.0,2,2021-03,C00680918,CASE FOR CONGRESS
3389.0,41,2021-01,C00732826,STRICKLAND FOR WASHINGTON
4358.86,114,2021-01,C00629659,JIMMY GOMEZ FOR CONGRESS
4046.5,69,2021-03,C00695437,FRIENDS OF ISIAH
7941.0,192,2021-06,C00691790,THE SIX PAC
870.0,7,2021-05,C00775965,COMMITTEE TO ELECT MICHAEL THOMPSON
1691.36,35,2021-02,C00694604,KAHELE FOR CONGRESS
10160.2,192,2021-03,C00420760,FRIENDS OF MAZIE HIRONO
1035.0,10,2021-06,C00775965,COMMITTEE TO ELECT MICHAEL THOMPSON
2600.0,6,2021-03,C00257121,CITIZENS FOR RUSH
1490.0,26,2021-04,C00775965,COMMITTEE TO ELECT MICHAEL THOMPSON
6574.43,151,2021-06,C00765180,ELECT JASON CALL FOR CONGRESS
2575.0,35,2021-03,C00397505,MOORE FOR CONGRESS
500.0,1,2021-02,C00401034,BRIAN HIGGINS FOR CONGRESS
2884.0,78,2021-01,C00651042,KIRKPATRICK FOR CONGRESS
1244.22,14,2021-04,C00539866,ROBIN KELLY FOR CONGRESS
13095.0,217,2021-04,C00767350,ALEXANDER4CONGRESS2022
1090.0,17,2021-01,C00657304,STANTON FOR CONGRESS
4600.0,27,2021-03,C00774273,BRANDON MOSELY FOR CONGRESS
4616.0,40,2021-04,C00774273,BRANDON MOSELY FOR CONGRESS
1924.11,23,2021-03,C00577353,BARRAGAN FOR CONGRESS
1000.0,2,2021-06,C00776443,COMMITTEE TO ELECT KIMBERLY CLARK REUTER TO UNITED STATES CONGRESS
3735.0,36,2021-05,C00770966,LOURIN HUBBARD FOR CONGRESS
1921.0,30,2021-04,C00577353,BARRAGAN FOR CONGRESS
5968.0,98,2021-02,C00769703,SANDOVAL FOR COLORADO
1201.67,7,2021-03,C00765388,COLIN BYRD FOR CONGRESS
1370.0,7,2021-01,C00273169,MALONEY FOR CONGRESS
5750.0,38,2021-05,C00705301,CITIZENS FOR ANTHONY FEIG
2250.0,5,2021-03,C00334706,NAPOLITANO FOR CONGRESS
2245.0,56,2021-06,C00704650,BRYNNE KENNEDY FOR CONGRESS
4738.0,135,2021-04,C00691790,THE SIX PAC
1319.22,10,2021-03,C00539866,ROBIN KELLY FOR CONGRESS
9046.0,264,2021-02,C00727008,REBELLION PAC
500.0,1,2021-03,C00369801,DAVID SCOTT FOR CONGRESS
9645.349999999964,263,2021-02,C00766725,ERIC GARCIA FOR CONGRESS
2035.0,29,2021-02,C00397505,MOORE FOR CONGRESS
4038.67,96,2021-01,C00558627,GALLEGO FOR ARIZONA
2505.0599999999995,30,2021-02,C00653923,VERONICA ESCOBAR FOR CONGRESS
11955.0,216,2021-04,C00669358,SCANLON FOR CONGRESS
500.0,1,2021-01,C00766238,ALEXANDRA HUNT FOR CONGRESS
4620.22,61,2021-03,C00718155,FRIENDS OF CINDY BANYAI
1040.0,17,2021-01,C00691790,THE SIX PAC
7952.18,191,2021-06,C00693044,PEOPLE FIRST FUTURE
5302.660000000001,119,2021-04,C00695437,FRIENDS OF ISIAH
725.0,3,2021-06,C00764589,"HUQ,MD MUZIBUL"
3500.0,7,2021-05,C00279851,FRIENDS OF BENNIE THOMPSON
625.0,3,2021-02,C00287904,SHEILA JACKSON LEE FOR CONGRESS
1530.0,18,2021-05,C00776617,RAM FOR CONGRESS
695.0,6,2021-03,C00287904,SHEILA JACKSON LEE FOR CONGRESS
1645.0,7,2021-05,C00411587,"BEN CARDIN FOR SENATE, INC."
1250.0,12,2021-01,C00479063,THE BILL KEATING COMMITTEE
17244.809999999998,356,2021-04,C00769703,SANDOVAL FOR COLORADO
2090.0,18,2021-05,C00552588,BRENDA LAWRENCE FOR CONGRESS
20766.190000000002,505,2021-04,C00667741,THE COMMITTEE TO ELECT AYANNA PRESSLEY
10750.0,185,2021-06,C00769588,PEOPLE OF THE 9TH FOR STEPHANIE
2297.5999999999995,43,2021-04,C00410761,CASTOR FOR CONGRESS
1720.0,20,2021-04,C00713743,FRIENDS OF DESIREE TIMS
725.0,4,2021-02,C00770107,FRIENDS OF HECTOR TAVAREZ FOR CONGRESS
1227.0000000000002,22,2021-02,C00271312,COMMITTEE TO RE-ELECT NYDIA M. VELAZQUEZ TO CONGRESS
2400.0,24,2021-05,C00546358,ALMA ADAMS FOR CONGRESS
1200.0,4,2021-05,C00519355,DONALD M PAYNE JR FOR CONGRESS
6157.0,81,2021-01,C00765099,MELANIE FOR NEW MEXICO
3700.0,27,2021-04,C00769786,FRIENDS OF JAHMAL COLE
1765.0,17,2021-01,C00395848,CLEAVER FOR CONGRESS
4394.640000000003,60,2021-03,C00691832,CHRISTINE FOR CONGRESS
2171.0,14,2021-06,C00777227,SPENCER TODER FOR SENATE
2268.0,19,2021-04,C00740563,MCGUIGAN FOR PENNSYLVANIA
3293.54,47,2021-01,C00704049,TERESA FOR ALL
8765.070000000002,187,2021-04,C00420760,FRIENDS OF MAZIE HIRONO
1475.0,10,2021-02,C00398644,MCNERNEY FOR CONGRESS
9759.0,155,2021-01,C00434563,MARTIN HEINRICH FOR SENATE
4890.0,43,2021-06,C00705301,CITIZENS FOR ANTHONY FEIG
623.4000000000001,6,2021-01,C00653923,VERONICA ESCOBAR FOR CONGRESS
6418.120000000001,124,2021-06,C00450049,PAUL TONKO FOR CONGRESS
1545.0,8,2021-03,C00721597,LAURA JONES FOR CONGRESS
4220.0,68,2021-01,C00354688,MCCOLLUM FOR CONGRESS
1970.0,28,2021-06,C00415182,FRIENDS OF JOHN SARBANES
4764.0,96,2021-02,C00327023,SCHAKOWSKY FOR CONGRESS
770.0,6,2021-03,C00411587,"BEN CARDIN FOR SENATE, INC."
1545.0,27,2021-01,C00238865,FRIENDS OF ROSA DELAURO
3023.0,56,2021-04,C00327023,SCHAKOWSKY FOR CONGRESS
1895.22,22,2021-05,C00772731,THE COMMITTEE TO ELECT NATE DOSS III
1150.0,6,2021-01,C00763995,FRIENDS OF BARBARA SHARIEF FOR CONGRESS
6898.0,175,2021-05,C00691790,THE SIX PAC
4568.22,127,2021-04,C00574236,ALLEN ELLISON FOR US SENATE
1427.0,10,2021-04,C00773945,BELLINGHAM FOR CONGRESS
3558.34,30,2021-02,C00765388,COLIN BYRD FOR CONGRESS
2380.0,16,2021-02,C00498873,TONY CARDENAS FOR CONGRESS
5480.68,86,2021-05,C00450049,PAUL TONKO FOR CONGRESS
11772.089999999998,148,2021-02,C00696104,ERICA FOR US
2575.0,19,2021-02,C00766840,COLIN WILHELM FOR COLORADO
515.0,2,2021-05,C00777748,DENTON LEE FOR NC
6427.68,166,2021-05,C00693044,PEOPLE FIRST FUTURE
873.0,6,2021-04,C00725739,SALEM FOR CONGRESS
6767.0,48,2021-05,C00777045,ADAM FOR DEMOCRACY
525.0,2,2021-06,C00369801,DAVID SCOTT FOR CONGRESS
1177.0,13,2021-01,C00765388,COLIN BYRD FOR CONGRESS
575.0,4,2021-05,C00581074,DARREN SOTO FOR CONGRESS
3190.0,31,2021-05,C00777169,BO HESS FOR US CONGRESS
966.0,13,2021-01,C00555813,KATHLEEN RICE FOR CONGRESS
600.0,2,2021-01,C00330142,LARSON FOR CONGRESS
2006.22,38,2021-03,C00768960,HEATHER KILPATRICK FOR CONGRESS LLC
1830.0,26,2021-01,C00475392,CHRIS COONS FOR DELAWARE
925.0,5,2021-02,C00768978,ANGELA GETER FOR US SENATE
1620.0,5,2021-01,C00507368,BEATTY FOR CONGRESS
791.4300000000001,7,2021-06,C00772822,COMMITTEE TO ELECT CHARLES THOMPSON FOR CONGRESS
1495.0,14,2021-04,C00469163,TED DEUTCH FOR CONGRESS COMMITTEE
950.0,8,2021-04,C00546358,ALMA ADAMS FOR CONGRESS
16827.43000000001,455,2021-06,C00716720,HICKENLOOPER FOR COLORADO
17430.030000000002,468,2021-05,C00716720,HICKENLOOPER FOR COLORADO
500.0,1,2021-01,C00289603,LOFGREN FOR CONGRESS
1813.0,19,2021-06,C00536680,HUFFMAN FOR CONGRESS
1360.0,13,2021-06,C00767855,SWANSON FOR CONGRESS
755.0,10,2021-01,C00307314,BLUMENAUER FOR CONGRESS
4525.0,41,2021-04,C00767194,JUNAID FOR CONGRESS
675.0,5,2021-05,C00765388,COLIN BYRD FOR CONGRESS
5296.54,123,2021-02,C00765412,MCKAYLA WILKES FOR CONGRESS
1159.0,17,2021-05,C00577353,BARRAGAN FOR CONGRESS
6809.33,178,2021-01,C00437277,JEFF MERKLEY FOR OREGON
500.0,1,2021-03,C00391029,JIM COSTA FOR CONGRESS
1025.0,3,2021-03,C00286500,DOGGETT FOR CONGRESS
550.0,3,2021-04,C00344697,LANGEVIN FOR CONGRESS
550.0,2,2021-03,C00592154,JIMMY PANETTA FOR CONGRESS
1920.0,34,2021-01,C00634212,HER TIME PAC
7089.0,185,2021-06,C00634212,HER TIME PAC
4115.0,36,2021-05,C00771220,DR. RICHARD WATKINS FOR SENATE
1235.0,17,2021-06,C00764027,STEPHEN HOULAHAN FOR CONGRESS
1885.0,32,2021-06,C00776500,KRYSTLE MATTHEWS FOR SENATE
2635.0,29,2021-06,C00770602,RHODA FOR CONGRESS
1145.0,8,2021-02,C00767293,PATRICIA FOR NEW MEXICO
700.0,3,2021-05,C00635888,AMMAR CAMPA-NAJJAR FOR CONGRESS
4759.520000000004,69,2021-06,C00778993,JAMES FOR ARKANSAS
500.0,1,2021-03,C00259143,LUCILLE ROYBAL-ALLARD FOR CONGRESS
700.0,6,2021-01,C00765685,KIM NOWAK FOR CONGRESS 2022
15471.5,455,2021-02,C00443689,PEOPLE FOR BEN
8995.0,159,2021-05,C00769588,PEOPLE OF THE 9TH FOR STEPHANIE
1823.0,27,2021-01,C00662577,KATHY MANNING FOR CONGRESS
1250.0,17,2021-01,C00751156,TIMOTHY SHEPARD DEMOCRATS
1750.0,22,2021-06,C00721134,SHENITA CLEVELAND FOR CONGRESS
2395.0,30,2021-04,C00751156,TIMOTHY SHEPARD DEMOCRATS
1265.0,21,2021-01,C00558437,BONNIE WATSON COLEMAN FOR CONGRESS
15007.0,210,2021-05,C00769059,BRITTANY FOR THE PEOPLE
1233.66,14,2021-04,C00766840,COLIN WILHELM FOR COLORADO
9718.0,143,2021-05,C00780643,LARSON FOR SENATE
500.0,1,2021-01,C00226522,RICHARD E NEAL FOR CONGRESS COMMITTEE
4207.26,45,2021-06,C00768903,CONNER FOR CONGRESS
700.0,2,2021-01,C00764688,LEGNANI FOR CONGRESS
3843.0,99,2021-03,C00640938,JOAN GREENE FOR CONGRESS
1671.0,23,2021-01,C00264564,MENENDEZ FOR SENATE
6113.209999999999,131,2021-05,C00765180,ELECT JASON CALL FOR CONGRESS
2295.0,26,2021-04,C00777045,ADAM FOR DEMOCRACY
3515.0,81,2021-01,C00638023,WEXTON FOR CONGRESS
1060.5,11,2021-01,C00430991,FRIENDS FOR GREGORY MEEKS
5875.0,44,2021-06,C00777144,SUPPORTERS FOR LAUREN MALLETT-HAYS
6019.0,162,2021-04,C00634212,HER TIME PAC
625.0,5,2021-04,C00460055,FREDERICA S. WILSON FOR CONGRESS
500.0,1,2021-01,C00290064,DOYLE FOR CONGRESS COMMITTEE
1085.0,12,2021-02,C00723734,TEXANS FOR MIKAL WILLIAMS
1419.0,20,2021-05,C00767343,MUAD FOR CONGRESS
570.0,3,2021-05,C00730671,DORRIS FOR INDIANA
500.0,1,2021-01,C00753962,"KWANZA HALL FOR CONGRESS, INC."
765.0,11,2021-06,C00718270,HANK GILBERT FOR CONGRESS
500.0,1,2021-04,C00254573,EDDIE BERNICE JOHNSON FOR CONGRESS
850.0,2,2021-02,C00369801,DAVID SCOTT FOR CONGRESS
3170.0,47,2021-03,C00726372,KWEISI MFUME FOR CONGRESS
950.0,6,2021-04,C00769257,STEVE MILLER FOR CONGRESS
2107.0,37,2021-02,C00718155,FRIENDS OF CINDY BANYAI
550.0,3,2021-04,C00581074,DARREN SOTO FOR CONGRESS
9282.0,266,2021-04,C00727008,REBELLION PAC
8228.000000000013,224,2021-05,C00768416,BRUNO FOR CONGRESS
556.73,4,2021-03,C00725739,SALEM FOR CONGRESS
420.0,1,2021-02,C00725739,SALEM FOR CONGRESS
900.0,11,2021-04,C00772731,THE COMMITTEE TO ELECT NATE DOSS III
627.0,3,2021-05,C00778753,HOOSIERS FOR MATT FYFE
1025.0,8,2021-03,C00697615,FRIENDS OF VALERIE MCCRAY
1912.93,50,2021-03,C00424713,COMMITTEE TO ELECT ALAN GRAYSON
575.0,4,2021-04,C00721134,SHENITA CLEVELAND FOR CONGRESS
2090.0,19,2021-03,C00768291,DAN LAMBERT FOR FLORIDA
660.0,7,2021-03,C00726422,DANWHITCONGRESS
1675.0,15,2021-05,C00776518,PEOPLE FOR ELVIN DOWLING
300.0,1,2021-06,C00768788,SAVANNA REDDEN FOR CONGRESS
930.0,11,2021-02,C00738856,ANIBAL COMISIONADO 2020
1665.0,23,2021-05,C00751156,TIMOTHY SHEPARD DEMOCRATS
896.0,8,2021-01,C00552588,BRENDA LAWRENCE FOR CONGRESS
342.0,2,2021-05,C00773945,BELLINGHAM FOR CONGRESS
2575.0,37,2021-05,C00771436,BRENT HENNRICH FOR WASHINGTON
700.0,6,2021-06,C00777169,BO HESS FOR US CONGRESS
815.0,13,2021-01,C00558320,DONALD NORCROSS FOR CONGRESS
1015.0,13,2021-03,C00770172,JEWEL KELLY FOR US SENATE
3748.0,88,2021-03,C00748814,AARIKA FOR CONGRESS
5160.0,143,2021-03,C00651042,KIRKPATRICK FOR CONGRESS
1650.0,24,2021-04,C00776567,COMMITTEE TO ELECT JAY CAREY
3508.0,58,2021-05,C00327023,SCHAKOWSKY FOR CONGRESS
470.0,7,2021-01,C00670463,SHAHID BUTTAR FOR CONGRESS COMMITTEE
