total_raised,total_contributions,date,committee,committee_name
18949.560000000005,695,2019-10,C00499988,"COTTON FOR SENATE, INC."
5859.9800000000405,277,2019-12,C00660050,COMMITTEE TO RE-ELECT STEVE WATKINS
7122.0,19,2019-10,C00722892,"SCHELLER FOR CONGRESS, INC."
23563.41,303,2019-09,C00716597,CATALINA FOR CONGRESS COMMITTEE
201632.33999999962,7009,2019-11,C00546788,JONI FOR IOWA
7162.5,10,2019-11,C00468256,BUCSHON FOR CONGRESS
17106.0,51,2019-09,C00713461,KENDALL FOR CONGRESS
10001.0,19,2019-10,C00721571,DR. CHUCK FOR CONGRESS
27869.950000000008,122,2019-12,C00714865,BETH VAN DUYNE FOR CONGRESS
5080.0,5,2019-10,C00713412,MESSNER FOR SENATE
28478.0,88,2019-10,C00721126,KNAGGS FOR CONGRESS
20434.27,157,2019-12,C00554113,RATCLIFFE FOR CONGRESS
58849.88,1123,2019-12,C00660795,DAN CRENSHAW FOR CONGRESS
24638.400000000012,116,2019-12,C00722108,ADRIENNE FOR CONGRESS
38163.249999999825,1050,2019-12,C00499988,"COTTON FOR SENATE, INC."
7128.32,11,2019-12,C00412759,VERN BUCHANAN FOR CONGRESS
4468.0,25,2019-12,C00693663,FEENSTRA FOR CONGRESS
11560.0,47,2019-12,C00703066,HIGHTOWER FOR ALABAMA
29273.600000000017,434,2019-12,C00539825,CAPITO FOR WEST VIRGINIA
6656.74,105,2019-10,C00671859,MARIA ELVIRA SALAZAR FOR CONGRESS
28533.759999999995,124,2019-12,C00713461,KENDALL FOR CONGRESS
17823.2,90,2019-12,C00722454,DALE CRAFTS FOR CONGRESS
10520.0,53,2019-12,C00461806,PAUL GOSAR FOR CONGRESS
9750.0,15,2019-12,C00729996,RANDY HENDERSON FOR CONGRESS
8069.0,70,2019-09,C00608398,JOHN KENNEDY FOR US
209474.41000000003,6140,2019-12,C00394957,SCALISE FOR CONGRESS
13675.0,27,2019-12,C00708875,KATHY LANDING FOR CONGRESS
17700.0,51,2019-12,C00559393,DAN NEWHOUSE FOR CONGRESS
10570.0,44,2019-12,C00677286,"STEIL FOR WISCONSIN, INC."
19601.0,71,2019-11,C00576173,KANSANS FOR MARSHALL
5500.0,8,2019-11,C00717330,FRIENDS OF KELLY MITCHELL
41595.0,116,2019-09,C00718635,"TIFFANY FOR WISCONSIN, INC."
15650.0,10,2019-11,C00460659,MANN FOR CONGRESS
23550.0,40,2019-12,C00460659,MANN FOR CONGRESS
28630.98,205,2019-12,C00561183,TENNEY FOR CONGRESS
20699.800000000116,495,2019-12,C00607416,BRIAN FITZPATRICK FOR CONGRESS
5721.0,37,2019-11,C00461806,PAUL GOSAR FOR CONGRESS
24076.5,222,2019-11,C00459255,"FRIENDS OF TODD YOUNG, INC."
3315.0,11,2019-12,C00368522,JOE WILSON FOR CONGRESS
10215.5,114,2019-12,C00697417,"BYRNE FOR SENATE, INC."
20948.54,242,2019-11,C00697417,"BYRNE FOR SENATE, INC."
200854.39000000016,4387,2019-12,C00651208,"JOHN JAMES FOR SENATE, INC."
12106.0,43,2019-12,C00713503,WAGLE FOR KANSAS
15630.0,22,2019-09,C00713503,WAGLE FOR KANSAS
4725.0,6,2019-11,C00444620,FRIENDS OF GLENN THOMPSON
4950.0,46,2019-09,C00705269,ARNOLD FOR ALABAMA
9435.0,31,2019-11,C00721571,DR. CHUCK FOR CONGRESS
31922.91,869,2019-12,C00704981,MICHELLE STEEL FOR CONGRESS
4012.5,37,2019-12,C00608695,MIKE JOHNSON FOR LOUISIANA
9906.0,29,2019-11,C00722892,"SCHELLER FOR CONGRESS, INC."
24975.0,120,2019-12,C00724682,FRIENDS OF JOE CAL
24400.0,16,2019-09,C00458679,BLAINE FOR CONGRESS
21302.34,505,2019-12,C00376939,MARSHA FOR SENATE
17540.0,159,2019-11,C00499392,VALADAO FOR CONGRESS
4536.0,8,2019-11,C00720078,JAY OBERNOLTE FOR CONGRESS 2020
104808.90999999999,1520,2019-08,C00492454,CORY GARDNER FOR SENATE
1133166.4499999995,24120,2019-08,C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC."
8991.5,109,2019-11,C00304758,FRIENDS OF ROY BLUNT
55254.77,724,2019-08,C00716597,CATALINA FOR CONGRESS COMMITTEE
46188.73999999994,517,2019-08,C00547570,PERDUE FOR SENATE
21568.780000000097,556,2019-12,C00472704,JAIME FOR CONGRESS
34606.8,339,2019-11,C00721035,CHURCH FOR WISCONSIN
5356.700000000001,34,2019-11,C00716498,ESTHER FOR CONGRESS
22920.99,199,2019-11,C00724914,AMERICANS FOR PARNELL COMMITTEE
13842.0,60,2019-11,C00718627,TEAM HAGERTY
4325.0,19,2019-08,C00472704,JAIME FOR CONGRESS
38996.7,693,2019-11,C00370056,DEVIN NUNES CAMPAIGN COMMITTEE
19734.0,86,2019-09,C00459255,"FRIENDS OF TODD YOUNG, INC."
9417.5,44,2019-09,C00412759,VERN BUCHANAN FOR CONGRESS
37472.21,566,2019-09,C00660795,DAN CRENSHAW FOR CONGRESS
24739.919999999995,523,2019-12,C00716597,CATALINA FOR CONGRESS COMMITTEE
34599.91,625,2019-12,C00718239,ANNA PAULINA LUNA FOR CONGRESS
6802.5,61,2019-10,C00670695,ROMNEY FOR UTAH INC
4660.999999999999,30,2019-09,C00713818,FITZHERBERT FOR CONGRESS
6424.149999999997,122,2019-12,C00662650,BALDERSON FOR CONGRESS
5550.0,14,2019-10,C00717876,AMANDA ADKINS FOR CONGRESS
95180.25,1643,2019-12,C00370056,DEVIN NUNES CAMPAIGN COMMITTEE
5001.0,86,2019-08,C00543983,BILL CASSIDY FOR US SENATE
9010.0,30,2019-12,C00706614,TONY GONZALES FOR CONGRESS
686940.4100000003,14812,2019-07,C00580100,"DONALD J. TRUMP FOR PRESIDENT, INC."
4610.0,9,2019-09,C00715854,ALEK FOR OREGON
20421.199999999997,236,2019-12,C00470757,VOTETIPTON.COM
64795.72,1576,2019-10,C00712190,SCHERIE MURRAY FOR CONGRESS
8125.0,28,2019-10,C00720870,JESSE JENSEN FOR CONGRESS
12411.0,9,2019-07,C00713503,WAGLE FOR KANSAS
14476.0,144,2019-11,C00470757,VOTETIPTON.COM
77461.37999999976,1229,2019-12,C00547570,PERDUE FOR SENATE
32362.150000000005,357,2019-12,C00694778,NICOLE FOR NEW YORK
23318.56,137,2019-12,C00721027,FOSTER FOR KANSAS
8584.5,144,2019-11,C00614214,BERGMANFORCONGRESS
14037.2,272,2019-11,C00716597,CATALINA FOR CONGRESS COMMITTEE
84940.77000000002,1309,2019-07,C00369033,TEXANS FOR SENATOR JOHN CORNYN INC.
31568.010000000002,832,2019-12,C00711689,LACY JOHNSON FOR CONGRESS
16908.0,325,2019-10,C00390476,CATHY MCMORRIS RODGERS FOR CONGRESS
23830.2,82,2019-12,C00726570,OMARI FAULKNER FOR VIRGINIA
16948.490000000005,245,2019-11,C00723759,"JESSICA TAYLOR FOR CONGRESS, INC."
19076.0,98,2019-12,C00730531,TEXANS FOR RONNY JACKSON
3759.0,25,2019-07,C00371203,JOHN CARTER FOR CONGRESS
20860.0,31,2019-09,C00719278,CLIFFORD FOR CONGRESS
2800.0,1,2019-12,C00372532,MICHAEL BURGESS FOR CONGRESS
15575.04,50,2019-11,C00724682,FRIENDS OF JOE CAL
6850.0,5,2019-12,C00458679,BLAINE FOR CONGRESS
16690.0,78,2019-11,C00718635,"TIFFANY FOR WISCONSIN, INC."
22525.0,79,2019-12,C00576173,KANSANS FOR MARSHALL
16775.0,33,2019-12,C00726901,SCOTT BLAND FOR CONGRESS
3400.0,8,2019-08,C00715300,PETER D'ABROSCA FOR CONGRESS
10531.5,171,2019-11,C00482984,RON JOHNSON FOR SENATE INC
52511.52999999998,544,2019-12,C00726596,YUKONG ZHAO FOR CONGRESS
7070.599999999995,108,2019-11,C00497818,WENSTRUP FOR CONGRESS
7661.0,46,2019-11,C00720011,SCOTT FITZGERALD FOR CONGRESS
21775.0,29,2019-11,C00721092,"DAVID HILL FOR OKLAHOMA, INC."
7400.0,9,2019-11,C00727594,MCGUIRE FOR VIRGINIA
50860.0,1101,2019-11,C00711689,LACY JOHNSON FOR CONGRESS
3990.0,48,2019-11,C00670695,ROMNEY FOR UTAH INC
8661.0,31,2019-11,C00717876,AMANDA ADKINS FOR CONGRESS
11599.389999999963,367,2019-12,C00575167,DON BACON FOR CONGRESS
21470.5,134,2019-08,C00499392,VALADAO FOR CONGRESS
6725.0,5,2019-11,C00721985,KENT ABERNATHY FOR CONGRESS
7397.659999999999,103,2019-12,C00701433,CHELE FARLEY FOR CONGRESS INC.
125437.30000000002,4623,2019-08,C00699660,BISHOP FOR CONGRESS
17972.52,511,2019-12,C00608398,JOHN KENNEDY FOR US
10553.0,96,2019-12,C00718635,"TIFFANY FOR WISCONSIN, INC."
18072.69,507,2019-12,C00675348,CINDY HYDE-SMITH FOR US SENATE
6297.5,46,2019-11,C00464032,TOM REED FOR CONGRESS
29698.760000000002,927,2019-12,C00620518,MARCO RUBIO FOR SENATE
5143.599999999999,25,2019-12,C00553859,DR. BRIAN BABIN FOR CONGRESS
8905.0,39,2019-08,C00713461,KENDALL FOR CONGRESS
24746.33,192,2019-07,C00699660,BISHOP FOR CONGRESS
106974.83999999992,2770,2019-12,C00416594,JIM JORDAN FOR CONGRESS
41659.61,1134,2019-11,C00660795,DAN CRENSHAW FOR CONGRESS
10529.52,271,2019-12,C00482984,RON JOHNSON FOR SENATE INC
30955.0,77,2019-09,C00576173,KANSANS FOR MARSHALL
2841.0,5,2019-11,C00726570,OMARI FAULKNER FOR VIRGINIA
3250.0,4,2019-08,C00713412,MESSNER FOR SENATE
29168.0,66,2019-09,C00409581,FRIENDS OF JOHN THUNE
14741.800000000003,249,2019-07,C00666040,MCSALLY FOR SENATE INC
30083.65,562,2019-08,C00712190,SCHERIE MURRAY FOR CONGRESS
5473.05,59,2019-07,C00459255,"FRIENDS OF TODD YOUNG, INC."
3950.0,4,2019-08,C00545749,EMMER FOR CONGRESS
5140.0,17,2019-12,C00657833,GUY FOR CONGRESS
14794.0,149,2019-10,C00540302,TIM SCOTT FOR SENATE
3552.0,23,2019-08,C00376939,MARSHA FOR SENATE
17201.7,624,2019-12,C00721332,DARRELL ISSA FOR CONGRESS
8441.0,19,2019-10,C00504522,HUDSON FOR CONGRESS
31861.40000000006,602,2019-10,C00632257,MAST FOR CONGRESS
9619.619999999984,167,2019-11,C00575167,DON BACON FOR CONGRESS
4064.1700000000283,417,2019-08,C00373001,CITIZENS FOR TURNER
20928.0,324,2019-10,C00461046,FRIENDS OF PAT TOOMEY
3600.41,7,2019-12,C00653220,CAROL FOR CONGRESS
28407.640000000003,350,2019-12,C00499392,VALADAO FOR CONGRESS
3002.5,10,2019-12,C00654723,MEUSER FOR CONGRESS
6479.0,91,2019-09,C00495846,ANN WAGNER FOR CONGRESS
86377.71000000002,3289,2019-09,C00420935,KEVIN MCCARTHY FOR CONGRESS
6800.0,31,2019-09,C00720011,SCOTT FITZGERALD FOR CONGRESS
15564.25,310,2019-12,C00459255,"FRIENDS OF TODD YOUNG, INC."
10647.7,313,2019-11,C00721332,DARRELL ISSA FOR CONGRESS
3300.0,7,2019-10,C00714170,CHRISTOPHER ENGELS FOR CONGRESS 2020
7170.5,17,2019-09,C00545749,EMMER FOR CONGRESS
5735.0,26,2019-12,C00441352,STIVERS FOR CONGRESS
4845.4,12,2019-12,C00444620,FRIENDS OF GLENN THOMPSON
2770.0,5,2019-11,C00458679,BLAINE FOR CONGRESS
6018.0,118,2019-10,C00376939,MARSHA FOR SENATE
16418.0,68,2019-09,C00521948,RODNEY FOR CONGRESS
9222.0,176,2019-10,C00521948,RODNEY FOR CONGRESS
12881.2,70,2019-12,C00650697,PETE STAUBER FOR CONGRESS
9048.879999999997,127,2019-09,C00620518,MARCO RUBIO FOR SENATE
8477.0,80,2019-11,C00650697,PETE STAUBER FOR CONGRESS
11700.0,14,2019-10,C00468256,BUCSHON FOR CONGRESS
14530.0,68,2019-10,C00722454,DALE CRAFTS FOR CONGRESS
6180.0,33,2019-10,C00724682,FRIENDS OF JOE CAL
4035.0,8,2019-12,C00706333,BOB ELLIOTT FOR CONGRESS
20015.800000000116,399,2019-12,C00521948,RODNEY FOR CONGRESS
2100.0,4,2019-12,C00682179,JOSHUA SCOTT FOR CONGRESS
8553.969999999981,209,2019-11,C00521948,RODNEY FOR CONGRESS
8510.0,19,2019-12,C00501643,DAVID ROUZER FOR CONGRESS
7177.590000000006,287,2019-09,C00314575,COLLINS FOR SENATOR
7815.0,21,2019-12,C00393629,MCHENRY FOR CONGRESS
11575.0,35,2019-07,C00713461,KENDALL FOR CONGRESS
4972.0,41,2019-08,C00521948,RODNEY FOR CONGRESS
8820.0,79,2019-09,C00376939,MARSHA FOR SENATE
9459.0,166,2019-09,C00711689,LACY JOHNSON FOR CONGRESS
14980.100000000006,112,2019-12,C00723759,"JESSICA TAYLOR FOR CONGRESS, INC."
4592.15,22,2019-10,C00721985,KENT ABERNATHY FOR CONGRESS
1900.0,6,2019-11,C00654723,MEUSER FOR CONGRESS
6235.0,14,2019-12,C00716878,MEISSNER 2020
18189.0,87,2019-12,C00720011,SCOTT FITZGERALD FOR CONGRESS
6300.24,94,2019-11,C00671859,MARIA ELVIRA SALAZAR FOR CONGRESS
1745.9,3,2019-10,C00711945,FRIENDS OF DAN SCHWARTZ
17712.61000000001,377,2019-07,C00547570,PERDUE FOR SENATE
13401.02,195,2019-12,C00409581,FRIENDS OF JOHN THUNE
28228.729999999985,471,2019-07,C00492454,CORY GARDNER FOR SENATE
3917.0,58,2019-10,C00459255,"FRIENDS OF TODD YOUNG, INC."
2900.0,11,2019-10,C00441352,STIVERS FOR CONGRESS
9950.300000000007,75,2019-11,C00545616,"YOUNG FOR IOWA, INC."
2005.0,3,2019-11,C00653220,CAROL FOR CONGRESS
23825.00999999998,180,2019-11,C00373001,CITIZENS FOR TURNER
9430.509999999987,382,2019-12,C00200584,UPTON FOR ALL OF US
6582.5999999999985,39,2019-09,C00553859,DR. BRIAN BABIN FOR CONGRESS
6245.0,12,2019-10,C00458679,BLAINE FOR CONGRESS
5250.0,12,2019-12,C00721985,KENT ABERNATHY FOR CONGRESS
26772.5,543,2019-11,C00461046,FRIENDS OF PAT TOOMEY
145248.71999999997,7122,2019-12,C00661868,VAN DREW FOR CONGRESS
7800.0,38,2019-10,C00721142,ANDREWS FOR CONGRESS
184797.78,9173,2019-09,C00702647,JUNGE FOR MI-08
2712.5,14,2019-11,C00386748,VIRGINIA FOXX FOR CONGRESS
4929.0,173,2019-09,C00491357,STEVE DAINES FOR MONTANA
3075.0,5,2019-09,C00441352,STIVERS FOR CONGRESS
3186.0,80,2019-09,C00370056,DEVIN NUNES CAMPAIGN COMMITTEE
4581.0,21,2019-11,C00708628,DR MANNY FOR US SENATE
1250.0,1,2019-10,C00709915,STAPLETON FOR MONTANA
2575.0,34,2019-11,C00721142,ANDREWS FOR CONGRESS
5948.520000000024,348,2019-12,C00556365,KATKO FOR CONGRESS
4342.890000000001,31,2019-10,C00716498,ESTHER FOR CONGRESS
1900.0,7,2019-10,C00460659,MANN FOR CONGRESS
3139.0,74,2019-12,C00706051,DR. LISA SPARKS FOR CONGRESS
5320.0,8,2019-12,C00468256,BUCSHON FOR CONGRESS
16782.179999999953,537,2019-09,C00499988,"COTTON FOR SENATE, INC."
3770.0,42,2019-12,C00714105,RANDI REED FOR CONGRESS
2785.0,15,2019-12,C00728170,JARED FOR NEW MEXICO
3532.0,9,2019-09,C00504704,CRAMER FOR SENATE
1625.0,11,2019-12,C00630384,JEFF DOVE FOR CONGRESS
1440.4,6,2019-12,C00639096,BARRY MOORE FOR CONGRESS
21580.0,621,2019-12,C00390476,CATHY MCMORRIS RODGERS FOR CONGRESS
3026.0,15,2019-10,C00721027,FOSTER FOR KANSAS
5386.789999999994,97,2019-10,C00373001,CITIZENS FOR TURNER
3875.0,9,2019-10,C00715284,CATHERINE PRATO FOR CONGRESS
3320.0,34,2019-11,C00441352,STIVERS FOR CONGRESS
2780.0,13,2019-11,C00573980,KELLY FOR CONGRESS
2810.0,12,2019-10,C00715847,ORTT FOR CONGRESS
8673.150000000016,112,2019-12,C00497818,WENSTRUP FOR CONGRESS
9000.0,26,2019-10,C00719278,CLIFFORD FOR CONGRESS
6822.5,74,2019-11,C00712794,JEANNE FOR CONGRESS
11544.0,155,2019-10,C00371203,JOHN CARTER FOR CONGRESS
7750.0,13,2019-12,C00575050,LAHOOD FOR CONGRESS
11063.0,277,2019-10,C00716597,CATALINA FOR CONGRESS COMMITTEE
8234.710000000006,406,2019-12,C00301838,STEVE CHABOT FOR CONGRESS
6226.0,72,2019-12,C00730655,FRIENDS OF EARL GRANVILLE
3827.0,64,2019-10,C00464032,TOM REED FOR CONGRESS
5635.0,26,2019-10,C00576173,KANSANS FOR MARSHALL
9609.0,194,2019-12,C00701102,MIKE GARCIA FOR CONGRESS
1995.0,8,2019-10,C00715854,ALEK FOR OREGON
3075.0,7,2019-11,C00331397,SIMPSON FOR CONGRESS
2295.900000000001,85,2019-10,C00497818,WENSTRUP FOR CONGRESS
4670.5,91,2019-10,C00482984,RON JOHNSON FOR SENATE INC
6550.0,21,2019-11,C00719278,CLIFFORD FOR CONGRESS
8158.7,105,2019-11,C00554113,RATCLIFFE FOR CONGRESS
1725.0,17,2019-12,C00707661,NAVARRO FOR NEVADA
1250.0,2,2019-12,C00713487,LEO BLUNDO FOR NEVADA
5037.52,82,2019-12,C00715300,PETER D'ABROSCA FOR CONGRESS
1130.0,8,2019-09,C00710939,LINDSTROM FOR SENATE
1578.0,32,2019-12,C00679720,SAMUEL LEE WILLIAMS JR FOR CONGRESS
4064.02,134,2019-12,C00436386,FRIENDS OF JOHN BARRASSO
14346.740000000009,224,2019-10,C00143743,REPUBLICAN PARTY OF TEXAS
1150.0,12,2019-11,C00723916,MARY MILLER FOR CONGRESS
5659.0,31,2019-12,C00459297,HUIZENGA FOR CONGRESS
1000.0,1,2019-09,C00633362,"HANDEL FOR CONGRESS, INC."
9982.5,335,2019-11,C00376939,MARSHA FOR SENATE
2100.0,7,2019-12,C00498121,ROGER WILLIAMS FOR U S CONGRESS COMMITTEE
5820.0,25,2019-11,C00501643,DAVID ROUZER FOR CONGRESS
3503.02,106,2019-12,C00504704,CRAMER FOR SENATE
3485.3999999999996,41,2019-12,C00726141,SHARON BRECKENRIDGE THOMAS FOR CONGRESS
6893.5,69,2019-12,C00726687,PAUL JUNGE FOR CONGRESS
4600.0,58,2019-12,C00655571,YVETTE4CONGRESS
60180.889999999985,2388,2019-12,C00665638,YOUNG KIM FOR CONGRESS
18139.77,534,2019-12,C00540302,TIM SCOTT FOR SENATE
5976.0,124,2019-09,C00540302,TIM SCOTT FOR SENATE
11613.0,158,2019-12,C00721142,ANDREWS FOR CONGRESS
11149.75,375,2019-09,C00712190,SCHERIE MURRAY FOR CONGRESS
13061.400000000005,328,2019-12,C00670737,SINGH FOR SENATE
3600.0,9,2019-12,C00719278,CLIFFORD FOR CONGRESS
7000.0,72,2019-12,C00715854,ALEK FOR OREGON
6906.0,40,2019-12,C00717306,CLAIRE CHASE FOR CONGRESS
16378.0,339,2019-12,C00713933,MCLENDON FOR CONGRESS
1050.0,3,2019-12,C00055582,NY REPUBLICAN FEDERAL CAMPAIGN COMMITTEE
42558.87,1525,2019-12,C00458828,"TEAM GRAHAM, INC."
8210.0,116,2019-12,C00663914,DEBBIE LESKO FOR CONGRESS
3001.0,10,2019-12,C00726109,TERRI FOR CONGRESS
16474.0,565,2019-11,C00712190,SCHERIE MURRAY FOR CONGRESS
4855.0,86,2019-11,C00722454,DALE CRAFTS FOR CONGRESS
22615.23,398,2019-07,C00712190,SCHERIE MURRAY FOR CONGRESS
2025.0,15,2019-12,C00712489,BECKER FOR CONGRESS
1225.0,3,2019-12,C00717231,JAIME ARRIOLA FOR CONGRESS
1586.0,16,2019-07,C00461046,FRIENDS OF PAT TOOMEY
2446.0,10,2019-11,C00720870,JESSE JENSEN FOR CONGRESS
4335.599999999999,14,2019-12,C00716589,DAN HEMMERT FOR CONGRESS
6111.0,78,2019-10,C00716860,JASON LEWIS FOR SENATE
1365.0,9,2019-12,C00722504,DESI FOR CONGRESS
5335.0,39,2019-12,C00548289,MATT ROSENDALE FOR MONTANA
1630.0,11,2019-11,C00504019,RICK W. ALLEN FOR CONGRESS
2108.05,55,2019-07,C00539825,CAPITO FOR WEST VIRGINIA
18949.5,590,2019-11,C00543983,BILL CASSIDY FOR US SENATE
1525.0,3,2019-11,C00732149,RENEE SWANN FOR CONGRESS
2640.0,10,2019-11,C00715847,ORTT FOR CONGRESS
1786.0,13,2019-11,C00722504,DESI FOR CONGRESS
2465.0,52,2019-12,C00711432,ERIC EARLY FOR CONGRESS 2020
11432.599999999999,314,2019-11,C00390476,CATHY MCMORRIS RODGERS FOR CONGRESS
4205.0,38,2019-08,C00614214,BERGMANFORCONGRESS
1000.0,1,2019-09,C00461822,"CHUCK FLEISCHMANN FOR CONGRESS COMMITTEE, INC."
2951.5,85,2019-11,C00443218,WICKER FOR SENATE
6033.44,152,2019-10,C00491357,STEVE DAINES FOR MONTANA
3322.24,76,2019-11,C00701433,CHELE FARLEY FOR CONGRESS INC.
1700.0,6,2019-10,C00716845,KATHALEEN WALL FOR CONGRESS
7469.0,104,2019-08,C00461046,FRIENDS OF PAT TOOMEY
29800.34,1095,2019-11,C00458828,"TEAM GRAHAM, INC."
24294.54,234,2019-11,C00726596,YUKONG ZHAO FOR CONGRESS
7575.599999999991,173,2019-08,C00632257,MAST FOR CONGRESS
13600.26,468,2019-11,C00620518,MARCO RUBIO FOR SENATE
38518.59999999998,675,2019-08,C00711689,LACY JOHNSON FOR CONGRESS
3745.0,81,2019-08,C00607416,BRIAN FITZPATRICK FOR CONGRESS
1620.5,26,2019-11,C00713503,WAGLE FOR KANSAS
3500.0,8,2019-09,C00703504,HOMRICH FOR CONGRESS
2402.0,53,2019-08,C00502039,COLLINS FOR CONGRESS
7048.35,174,2019-11,C00718239,ANNA PAULINA LUNA FOR CONGRESS
7605.220000000025,416,2019-12,C00392688,"MCCAUL FOR CONGRESS, INC"
1507.5,13,2019-11,C00657833,GUY FOR CONGRESS
5308.0,17,2019-10,C00657833,GUY FOR CONGRESS
9940.74,68,2019-10,C00714865,BETH VAN DUYNE FOR CONGRESS
2120.0,14,2019-10,C00714089,SARA HART WEIR FOR CONGRESS
1000.0,1,2019-08,C00458679,BLAINE FOR CONGRESS
2350.0,5,2019-10,C00501643,DAVID ROUZER FOR CONGRESS
9842.1,289,2019-10,C00458828,"TEAM GRAHAM, INC."
2227.0,8,2019-10,C00444620,FRIENDS OF GLENN THOMPSON
3874.0,23,2019-08,C00713313,TIGER FOR CONGRESS
1350.0,4,2019-10,C00720078,JAY OBERNOLTE FOR CONGRESS 2020
3664.5,64,2019-10,C00722470,RIK FOR NEW JERSEY INC
2552.0,15,2019-10,C00658385,MARK GREEN FOR CONGRESS
2437.0,10,2019-10,C00055582,NY REPUBLICAN FEDERAL CAMPAIGN COMMITTEE
6404.0,122,2019-10,C00495846,ANN WAGNER FOR CONGRESS
2000.0,2,2019-08,C00633362,"HANDEL FOR CONGRESS, INC."
7755.0,51,2019-10,C00650697,PETE STAUBER FOR CONGRESS
2030.0,12,2019-10,C00722504,DESI FOR CONGRESS
1325.0,7,2019-08,C00713503,WAGLE FOR KANSAS
4025.0,8,2019-10,C00720607,REEDER FOR CONGRESS
5395.92,172,2019-10,C00472704,JAIME FOR CONGRESS
4235.2,30,2019-10,C00720011,SCOTT FITZGERALD FOR CONGRESS
2145.0,18,2019-12,C00708628,DR MANNY FOR US SENATE
2300.0,5,2019-11,C00708875,KATHY LANDING FOR CONGRESS
800.0,1,2019-12,C00719674,JERON LIVERMAN FOR CONGRESS
13205.380000000001,589,2019-12,C00699660,BISHOP FOR CONGRESS
2852.0,44,2019-12,C00664466,BROWNING FOR CONGRESS
52158.74,1598,2019-08,C00651208,"JOHN JAMES FOR SENATE, INC."
2186.5,75,2019-11,C00473371,HOEVEN FOR SENATE
3180.0,20,2019-11,C00715854,ALEK FOR OREGON
600.0,1,2019-11,C00719674,JERON LIVERMAN FOR CONGRESS
3434.5,152,2019-11,C00440362,JIM RISCH FOR U.S. SENATE COMMITTEE
1966.0,14,2019-12,C00703058,KEAN FOR CONGRESS INC
2274.0,89,2019-12,C00680488,"FRIENDS OF DENVER RIGGLEMAN, INC."
5253.5,197,2019-11,C00230482,"GRASSLEY COMMITTEE, INC."
870.0,8,2019-11,C00714105,RANDI REED FOR CONGRESS
2140.0,47,2019-10,C00679720,SAMUEL LEE WILLIAMS JR FOR CONGRESS
3499.0,16,2019-11,C00714089,SARA HART WEIR FOR CONGRESS
652.5,6,2019-11,C00628917,FRIENDS OF DUSTY JOHNSON
8864.0,259,2019-09,C00458828,"TEAM GRAHAM, INC."
1675.0,23,2019-11,C00713230,ROB JONES FOR CONGRESS
3368.0,20,2019-10,C00554113,RATCLIFFE FOR CONGRESS
8149.2,297,2019-09,C00502039,COLLINS FOR CONGRESS
1425.0,7,2019-12,C00573980,KELLY FOR CONGRESS
1045.0,15,2019-10,C00504704,CRAMER FOR SENATE
645.0100000000004,17,2019-10,C00702555,HANDEL FOR GA-06
735.0,5,2019-11,C00417063,"WEST VIRGINIA REPUBLICAN PARTY, INC."
965.5,20,2019-11,C00705269,ARNOLD FOR ALABAMA
1123.0999999999995,24,2019-11,C00412759,VERN BUCHANAN FOR CONGRESS
1190.0,32,2019-11,C00706374,TAMIKA HAMILTON FOR CONGRESS
1308.25,23,2019-11,C00722470,RIK FOR NEW JERSEY INC
1957.4,33,2019-11,C00553859,DR. BRIAN BABIN FOR CONGRESS
500.0,1,2019-08,C00714170,CHRISTOPHER ENGELS FOR CONGRESS 2020
3091.33,129,2019-12,C00676668,ROSS SPANO FOR CONGRESS
1000.0,2,2019-12,C00720607,REEDER FOR CONGRESS
1225.0,8,2019-10,C00545749,EMMER FOR CONGRESS
5937.850000000027,389,2019-10,C00314575,COLLINS FOR SENATOR
3572.0,58,2019-10,C00655571,YVETTE4CONGRESS
575.0,4,2019-10,C00543892,LOUDERMILK FOR CONGRESS
2220.0,56,2019-08,C00652727,JOSH HAWLEY FOR SENATE
8252.02,306,2019-12,C00230482,"GRASSLEY COMMITTEE, INC."
4605.0,35,2019-12,C00498345,MULLIN FOR CONGRESS
505.0,2,2019-12,C00560359,CHILDS FOR CONGRESS COMMITTEE
10761.77,439,2019-12,C00676965,RICK SCOTT FOR FLORIDA
34777.54999999999,1138,2019-12,C00702555,HANDEL FOR GA-06
1235.2,12,2019-09,C00713313,TIGER FOR CONGRESS
9435.000000000005,291,2019-12,C00143743,REPUBLICAN PARTY OF TEXAS
6310.3,272,2019-12,C00207993,FRIENDS OF JIM INHOFE
5505.0,67,2019-12,C00722389,MARK SHEPHERD FOR CONGRESS
2710.17,33,2019-12,C00706267,ASHLEY HINSON FOR CONGRESS
1137.0,16,2019-08,C00409581,FRIENDS OF JOHN THUNE
3488.02,130,2019-12,C00653147,MIKE BRAUN FOR INDIANA
3754.1699999999996,150,2019-12,C00498907,DEB FISCHER FOR US SENATE
1800.0,4,2019-08,C00441352,STIVERS FOR CONGRESS
720.0,6,2019-12,C00720078,JAY OBERNOLTE FOR CONGRESS 2020
2317.0,66,2019-12,C00731687,DUNSON FOR CONGRESS
9604.330000000004,425,2019-11,C00552547,ZELDIN FOR CONGRESS
550.0,2,2019-11,C00707661,NAVARRO FOR NEVADA
3991.689999999994,197,2019-11,C00301838,STEVE CHABOT FOR CONGRESS
1736.0,48,2019-11,C00390724,WALBERG FOR CONGRESS
1000.0,2,2019-08,C00716589,DAN HEMMERT FOR CONGRESS
