linenumber,fec_committee_id,transaction_id,entity_type,organization_name,last_name,first_name,middle_name,prefix,suffix,street_1,street_2,city,state,zip_code,election_code,date,amount,purpose,memo_code,memo_text,cycle
SB21B,C00762591,SB21B.7075,ORG,UNITED AIRLINES,,,,,,233 S WACKER DRIVE,,CHICAGO,IL,60606,,2021-07-30,212.31,AMEX PMT [SB21B.4267]: TRAVEL: AIR,X,,2022
SB21B,C00762591,SB21B.6847,ORG,MARRIOTT INTERNATIONAL,,,,,,10400 FERNWOOD RD,,BETHESDA,MD,20817,,2021-06-29,205.85,REIMBURSEMENT [SB21B.5087]: TRAVEL: LODGING,X,,2022
SB21B,C00762591,SB21B.4551,ORG,PAYCHEX,,,,,,1450 CENTREPARK BLVD,SUITE 150,WEST PALM BEACH,FL,33401,,2021-10-15,204.04,PAYROLL FEES,,,2022
SB21B,C00762591,SB21B.5191,ORG,AMAZON,,,,,,440 TERRY AVE. NORTH,,SEATTLE,WA,98109,,2021-10-21,200.0,AMEX PMT [SB21B.4271]: OFFICE SUPPLIES,X,,2022
SB21B,C00762591,SB21B.5268,ORG,BEST BUY,,,,,,7601 PENN AVENUE S,,MINNEAPOLIS,MN,55423,,2021-09-13,199.01,REIMBURSEMENT [SB21B.5064]: OFFICE EQUIPMENT,X,,2022
SB21B,C00762591,SB21B.5318,ORG,DROPBOX INC,,,,,,333 BRANNAN STREET,,SAN FRANCISCO,CA,94107,,2021-07-15,199.0,REIMBURSEMENT [SB21B.5091]: SOFTWARE,X,,2022
SB21B,C00762591,SB21B.6762,ORG,JETBLUE AIRLINES,,,,,,27-01 QUEENS PLAZA N,,LONG ISLAND CITY,NY,11101,,2021-08-21,198.4,AMEX PMT [SB21B.4267]: TRAVEL: AIR,X,,2022
SB21B,C00762591,SB21B.6862,ORG,PALM BEACH INTERNATIONAL AIRPORT,,,,,,100 JAMES L TURNAGE BLVD,,WEST PALM BEACH,FL,33415,,2021-09-04,195.0,REIMBURSEMENT [SB21B.4972]: PARKING EXPENSE,X,,2022
SB21B,C00762591,SB21B.5390,ORG,EXPEDIA,,,,,,333 108TH AVENUE,,BELLEVUE,WA,98004,,2021-06-11,193.72,AMEX PMT [SB21B.4265]: TRAVEL: LODGING,X,,2022
SB21B,C00762591,SB21B.5306,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,,2021-08-21,189.2,AMEX PMT [SB21B.4267]: TRAVEL: AIR,X,,2022
SB21B,C00762591,SB21B.4969,IND,,MARTIN,MARGO,M,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-08-17,187.0,TRAVEL REIMBURSEMENT: SEE ITEMIZATIONS IF REQUIRED,,,2022
SB21B,C00762591,SB21B.6761,ORG,JETBLUE AIRLINES,,,,,,27-01 QUEENS PLAZA N,,LONG ISLAND CITY,NY,11101,,2021-08-18,184.4,AMEX PMT [SB21B.4267]: TRAVEL: AIR,X,,2022
SB21B,C00762591,SB21B.6760,ORG,JETBLUE AIRLINES,,,,,,27-01 QUEENS PLAZA N,,LONG ISLAND CITY,NY,11101,,2021-08-18,184.4,AMEX PMT [SB21B.4267]: TRAVEL: AIR,X,,2022
SB21B,C00762591,SB21B.7050,ORG,UNITED AIRLINES,,,,,,233 S WACKER DRIVE,,CHICAGO,IL,60606,,2021-07-09,183.4,AMEX PMT [SB21B.4266]: TRAVEL: AIR,X,,2022
SB21B,C00762591,SB21B.7049,ORG,UNITED AIRLINES,,,,,,233 S WACKER DRIVE,,CHICAGO,IL,60606,,2021-07-14,183.21,AMEX PMT [SB21B.4266]: TRAVEL: AIR,X,,2022
SB21B,C00762591,SB21B.6846,ORG,MARRIOTT INTERNATIONAL,,,,,,10400 FERNWOOD RD,,BETHESDA,MD,20817,,2021-09-15,180.52,REIMBURSEMENT [SB21B.4943]: TRAVEL: LODGING,X,,2022
SB21B,C00762591,SB21B.5235,ORG,AMTRAK,,,,,,60 MASSACHUSETTS AVE NE,,WASHINGTON,DC,20002,,2021-07-07,180.0,AMEX PMT [SB21B.4266]: TRAVEL: RAIL,X,,2022
SB21B,C00762591,SB21B.6890,ORG,STAPLES,,,,,,500 STAPLES DRIVE,,FRAMINGHAM,MA,01702,,2021-07-28,177.94,AMEX PMT [SB21B.4266]: OFFICE SUPPLIES,X,,2022
SB21B,C00762591,SB21B.6800,ORG,MARRIOTT INTERNATIONAL,,,,,,10400 FERNWOOD RD,,BETHESDA,MD,20817,,2021-07-08,177.58,AMEX PMT [SB21B.4266]: TRAVEL: LODGING,X,,2022
SB21B,C00762591,SB21B.6854,ORG,MCDONALDS,,,,,,110 NORTH CARPENTER STREET,ONE MCDONALDS PLAZA,CHICAGO,IL,60607,,2021-08-21,177.41,REIMBURSEMENT [SB21B.4785]: MEETING EXPENSE: MEALS,X,,2022
SB21B,C00762591,SB21B.5234,ORG,AMTRAK,,,,,,60 MASSACHUSETTS AVE NE,,WASHINGTON,DC,20002,,2021-07-01,177.0,AMEX PMT [SB21B.4266]: TRAVEL: RAIL,X,,2022
SB21B,C00762591,SB21B.6723,ORG,HOME DEPOT,,,,,,2455 PACES FERRY RD. NW,,ATLANTA,GA,30339,,2021-09-03,176.59,REIMBURSEMENT [SB21B.4910]: OFFICE SUPPLIES,X,,2022
SB21B,C00762591,SB21B.6859,ORG,OFFICE DEPOT,,,,,,6600 NORTH MILITARY TRAIL,,BOCA RATON,FL,33496,,2021-10-28,176.43,AMEX PMT [SB21B.4274]: OFFICE SUPPLIES,X,,2022
SB21B,C00762591,SB21B.5443,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-06-17,175.0,AMEX PMT [SB21B.4265]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.6848,ORG,MARRIOTT INTERNATIONAL,,,,,,10400 FERNWOOD RD,,BETHESDA,MD,20817,,2021-08-13,174.23,REIMBURSEMENT [SB21B.5094]: TRAVEL: LODGING,X,,2022
SB21B,C00762591,SB21B.6765,ORG,JETBLUE AIRLINES,,,,,,27-01 QUEENS PLAZA N,,LONG ISLAND CITY,NY,11101,,2021-09-13,173.4,AMEX PMT [SB21B.4268]: TRAVEL: AIR,X,,2022
SB21B,C00762591,SB21B.7048,ORG,UNITED AIRLINES,,,,,,233 S WACKER DRIVE,,CHICAGO,IL,60606,,2021-07-03,170.0,AMEX PMT [SB21B.4266]: TRAVEL: AIR,X,,2022
SB21B,C00762591,SB21B.5260,ORG,AVIS RENT A CAR,,,,,,6 SYLVAN WAY,,PARSIPPANY,NJ,07054,,2021-09-26,169.11,REIMBURSEMENT [SB21B.5099]: TRAVEL: CAR RENTAL,X,,2022
SB21B,C00762591,SB21B.6940,ORG,UBER,,,,,,1455 MARKET STREET,#400,SAN FRANCISCO,CA,94103,,2021-06-09,166.51,AMEX PMT [SB21B.4265]: TRAVEL: GROUND TRANSPORTATION,X,,2022
SB21B,C00762591,SB21B.6709,ORG,HERTZ RENTAL CAR,,,,,,225 BRAE BLVD,,PARK RIDGE,NJ,07656,,2021-08-05,163.67,REIMBURSEMENT [SB21B.4796]: TRAVEL: CAR RENTAL,X,,2022
SB21B,C00762591,SB21B.5197,ORG,AMAZON,,,,,,440 TERRY AVE. NORTH,,SEATTLE,WA,98109,,2021-11-29,160.49,AMEX PMT [SB21B.4279]: OFFICE FURNITURE,X,,2022
SB21B,C00762591,SB21B.6750,ORG,JETBLUE AIRLINES,,,,,,27-01 QUEENS PLAZA N,,LONG ISLAND CITY,NY,11101,,2021-07-09,159.4,AMEX PMT [SB21B.4266]: TRAVEL: AIR,X,,2022
SB21B,C00762591,SB21B.4717,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-09-28,159.38,MERCHANT FEES,,,2022
SB21B,C00762591,SB21B.6809,ORG,MARRIOTT INTERNATIONAL,,,,,,10400 FERNWOOD RD,,BETHESDA,MD,20817,,2021-08-03,159.33,AMEX PMT [SB21B.4267]: TRAVEL: LODGING,X,,2022
SB21B,C00762591,SB21B.6810,ORG,MARRIOTT INTERNATIONAL,,,,,,10400 FERNWOOD RD,,BETHESDA,MD,20817,,2021-08-24,159.33,AMEX PMT [SB21B.4267]: TRAVEL: LODGING,X,,2022
SB21B,C00762591,SB21B.5246,ORG,AVIS RENT A CAR,,,,,,6 SYLVAN WAY,,PARSIPPANY,NJ,07054,,2021-07-10,159.02,AMEX PMT [SB21B.4266]: TRAVEL: CAR RENTAL,X,,2022
SB21B,C00762591,SB21B.7028,ORG,UNITED AIRLINES,,,,,,233 S WACKER DRIVE,,CHICAGO,IL,60606,,2021-06-03,158.4,AMEX PMT [SB21B.4265]: TRAVEL: AIR,X,,2022
SB21B,C00762591,SB21B.7027,ORG,UNITED AIRLINES,,,,,,233 S WACKER DRIVE,,CHICAGO,IL,60606,,2021-06-09,158.4,AMEX PMT [SB21B.4265]: TRAVEL: AIR,X,,2022
SB21B,C00762591,SB21B.5194,ORG,AMAZON,,,,,,440 TERRY AVE. NORTH,,SEATTLE,WA,98109,,2021-11-12,157.84,AMEX PMT [SB21B.4276]: OFFICE SUPPLIES,X,,2022
SB21B,C00762591,SB21B.5226,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,2021-08-09,156.7,REIMBURSEMENT [SB21B.4796]: TRAVEL: AIR,X,,2022
SB21B,C00762591,SB21B.6715,ORG,HILTON,,,,,,7930 JONES BRANCH DR,,MCLEAN,VA,22102,,2021-07-05,150.53,AMEX PMT [SB21B.4266]: TRAVEL: LODGING,X,,2022
SB21B,C00762591,SB21B.5143,IND,,NAUTA,WALTINE,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-12-27,150.0,ADVANCE CONSULTING,,,2022
SB21B,C00762591,SB21B.7176,IND,,SHEW,ELIZABETH,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-07-02,150.0,REIMBURSEMENT [SB21B.5087]: ADVANCE CONSULTING,X,,2022
SB21B,C00762591,SB21B.7184,IND,,SHEW,ELIZABETH,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-09-29,150.0,REIMBURSEMENT [SB21B.5099]: ADVANCE CONSULTING,X,,2022
SB21B,C00762591,SB21B.7093,ORG,UNITED AIRLINES,,,,,,233 S WACKER DRIVE,,CHICAGO,IL,60606,,2021-09-14,144.39,AMEX PMT [SB21B.4268]: TRAVEL: AIR,X,,2022
SB21B,C00762591,SB21B.7092,ORG,UNITED AIRLINES,,,,,,233 S WACKER DRIVE,,CHICAGO,IL,60606,,2021-09-10,144.39,AMEX PMT [SB21B.4268]: TRAVEL: AIR,X,,2022
SB21B,C00762591,SB21B.7074,ORG,UNITED AIRLINES,,,,,,233 S WACKER DRIVE,,CHICAGO,IL,60606,,2021-08-26,144.39,AMEX PMT [SB21B.4267]: TRAVEL: AIR,X,,2022
SB21B,C00762591,SB21B.4722,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-10-05,143.29,MERCHANT FEES,,,2022
SB21B,C00762591,SB21B.6941,ORG,UBER,,,,,,1455 MARKET STREET,#400,SAN FRANCISCO,CA,94103,,2021-07-13,140.39,AMEX PMT [SB21B.4266]: TRAVEL: GROUND TRANSPORTATION,X,,2022
SB21B,C00762591,SB21B.4659,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-07-01,138.87,MERCHANT FEES,,,2022
SB21B,C00762591,SB21B.6682,ORG,FEDEX,,,,,,942 SOUTH SHADY GROVE ROAD,,MEMPHIS,TN,38120,,2021-07-23,138.52,AMEX PMT [SB21B.4266]: DELIVERY SERVICES,X,,2022
SB21B,C00762591,SB21B.6780,ORG,JETBLUE AIRLINES,,,,,,27-01 QUEENS PLAZA N,,LONG ISLAND CITY,NY,11101,,2021-12-06,138.4,AMEX PMT [SB21B.4279]: TRAVEL: AIR,X,,2022
SB21B,C00762591,SB21B.5228,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,2021-09-22,134.7,REIMBURSEMENT [SB21B.4796]: TRAVEL: AIR,X,,2022
SB21B,C00762591,SB21B.7018,ORG,UBER,,,,,,1455 MARKET STREET,#400,SAN FRANCISCO,CA,94103,,2021-07-04,133.3,REIMBURSEMENT [SB21B.4896]: TRAVEL: GROUND TRANSPORTATION,X,,2022
SB21B,C00762591,SB21B.5386,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,2021-07-18,131.14,REIMBURSEMENT [SB21B.5123]: INSURANCE,X,,2022
SB21B,C00762591,SB21B.6688,ORG,FEDEX,,,,,,942 SOUTH SHADY GROVE ROAD,,MEMPHIS,TN,38120,,2021-09-22,131.05,AMEX PMT [SB21B.4268]: DELIVERY SERVICES,X,,2022
SB21B,C00762591,SB21B.6879,ORG,SHELL,,,,,,910 LOUISIANA STREET,,HOUSTON,TX,77002,,2021-09-18,128.04,REIMBURSEMENT [SB21B.5018]: TRAVEL: FUEL,X,,2022
SB21B,C00762591,SB21B.4917,IND,,HARRIS,CHAMBERLAIN,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-11-24,127.78,OFFICE SUPPLIES REIMBURSEMENT: SEE ITEMIZATIONS IF REQUIRED,,,2022
SB21B,C00762591,SB21B.4965,IND,,MARTIN,MARGO,M,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-07-27,126.0,TRAVEL REIMBURSEMENT: SEE ITEMIZATIONS IF REQUIRED,,,2022
SB21B,C00762591,SB21B.7091,ORG,UNITED AIRLINES,,,,,,233 S WACKER DRIVE,,CHICAGO,IL,60606,,2021-09-04,125.96,AMEX PMT [SB21B.4268]: TRAVEL: AIR,X,,2022
SB21B,C00762591,SB21B.5223,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,2021-07-22,125.83,REIMBURSEMENT [SB21B.4796]: TRAVEL: AIR,X,,2022
SB21B,C00762591,SB21B.5442,ORG,FACEBOOK,,,,,,1 HACKER WAY,,MENLO PARK,CA,94025,,2021-06-17,125.0,AMEX PMT [SB21B.4265]: ONLINE ADVERTISING,X,,2022
SB21B,C00762591,SB21B.5214,ORG,AMERICAN AIRLINES,,,,,,4333 AMON CARTER BLVD,,FORT WORTH,TX,76155,,2021-10-12,124.33,AMEX PMT [SB21B.4271]: TRAVEL: AIR,X,,2022
SB21B,C00762591,SB21B.7127,ORG,USPS,,,,,,475 LENFANT PLZ SW,,WASHINGTON,DC,20260,,2021-12-17,124.05,AMEX PMT [SB21B.4280]: DELIVERY SERVICES,X,,2022
SB21B,C00762591,SB21B.6779,ORG,JETBLUE AIRLINES,,,,,,27-01 QUEENS PLAZA N,,LONG ISLAND CITY,NY,11101,,2021-12-02,123.42,AMEX PMT [SB21B.4279]: TRAVEL: AIR,X,,2022
SB21B,C00762591,SB21B.7115,ORG,UPS,,,,,,55 GLENLAKE PARKWAY NE,,ATLANTA,GA,30328,,2021-06-13,123.22,AMEX PMT [SB21B.4265]: DELIVERY SERVICES,X,,2022
SB21B,C00762591,SB21B.4742,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-11-03,123.01,MERCHANT FEES,,,2022
SB21B,C00762591,SB21B.6858,ORG,OFFICE DEPOT,,,,,,6600 NORTH MILITARY TRAIL,,BOCA RATON,FL,33496,,2021-09-27,121.86,AMEX PMT [SB21B.4269]: OFFICE SUPPLIES,X,,2022
SB21B,C00762591,SB21B.6856,ORG,OFFICE DEPOT,,,,,,6600 NORTH MILITARY TRAIL,,BOCA RATON,FL,33496,,2021-08-23,121.86,AMEX PMT [SB21B.4267]: OFFICE SUPPLIES,X,,2022
SB21B,C00762591,SB21B.4554,ORG,PAYCHEX,,,,,,1450 CENTREPARK BLVD,SUITE 150,WEST PALM BEACH,FL,33401,,2021-10-29,120.05,PAYROLL FEES,,,2022
SB21B,C00762591,SB21B.4560,ORG,PAYCHEX,,,,,,1450 CENTREPARK BLVD,SUITE 150,WEST PALM BEACH,FL,33401,,2021-12-15,120.05,PAYROLL FEES,,,2022
SB21B,C00762591,SB21B.4556,ORG,PAYCHEX,,,,,,1450 CENTREPARK BLVD,SUITE 150,WEST PALM BEACH,FL,33401,,2021-11-15,120.05,PAYROLL FEES,,,2022
SB21B,C00762591,SB21B.4733,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-10-21,119.96,MERCHANT FEES,,,2022
SB21B,C00762591,SB21B.7026,ORG,UNITED AIRLINES,,,,,,233 S WACKER DRIVE,,CHICAGO,IL,60606,,2021-06-28,118.4,AMEX PMT [SB21B.4265]: TRAVEL: AIR,X,,2022
SB21B,C00762591,SB21B.6939,ORG,UBER,,,,,,1455 MARKET STREET,#400,SAN FRANCISCO,CA,94103,,2021-06-09,117.6,AMEX PMT [SB21B.4265]: TRAVEL: GROUND TRANSPORTATION,X,,2022
SB21B,C00762591,SB21B.6861,ORG,PALM BEACH INTERNATIONAL AIRPORT,,,,,,100 JAMES L TURNAGE BLVD,,WEST PALM BEACH,FL,33415,,2021-08-15,117.0,REIMBURSEMENT [SB21B.4969]: PARKING EXPENSE,X,,2022
SB21B,C00762591,SB21B.5314,ORG,DELTA AIRLINES,,,,,,1030 DELTA BLVD,,ATLANTA,GA,30354,,2021-09-03,115.0,REIMBURSEMENT [SB21B.4910]: TRAVEL: AIR,X,,2022
SB21B,C00762591,SB21B.7073,ORG,UNITED AIRLINES,,,,,,233 S WACKER DRIVE,,CHICAGO,IL,60606,,2021-08-18,114.31,AMEX PMT [SB21B.4267]: TRAVEL: AIR,X,,2022
SB21B,C00762591,SB21B.6938,ORG,UBER,,,,,,1455 MARKET STREET,#400,SAN FRANCISCO,CA,94103,,2021-06-07,110.23,AMEX PMT [SB21B.4265]: TRAVEL: GROUND TRANSPORTATION,X,,2022
SB21B,C00762591,SB21B.6906,ORG,TARGET,,,,,,1000 NICOLLET MALL,,MINNEAPOLIS,MN,55403,,2021-07-13,109.63,AMEX PMT [SB21B.4266]: OFFICE SUPPLIES,X,,2022
SB21B,C00762591,SB21B.4558,ORG,PAYCHEX,,,,,,1450 CENTREPARK BLVD,SUITE 150,WEST PALM BEACH,FL,33401,,2021-11-30,106.05,PAYROLL FEES,,,2022
SB21B,C00762591,SB21B.5275,ORG,BOOKING HOLDINGS INC,,,,,,800 CONNECTICUT AVENUE,,NORWALK,CT,06954,,2021-06-15,104.0,AMEX PMT [SB21B.4265]: TRAVEL: CAR RENTAL,X,,2022
SB21B,C00762591,SB21B.6902,ORG,SUNPASS PLUS,,,,,,1455 MARKET STREET,#400,SAN FRANCISCO,CA,94103,,2021-07-04,104.0,REIMBURSEMENT [SB21B.4963]: PARKING EXPENSE,X,,2022
SB21B,C00762591,SB21B.6954,ORG,UBER,,,,,,1455 MARKET STREET,#400,SAN FRANCISCO,CA,94103,,2021-08-05,100.51,REIMBURSEMENT [SB21B.4796]: TRAVEL: GROUND TRANSPORTATION,X,,2022
SB21B,C00762591,SB21B.4913,IND,,HARRIS,CHAMBERLAIN,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-10-08,98.7,OFFICE SUPPLIES REIMBURSEMENT: SEE ITEMIZATIONS IF REQUIRED,,,2022
SB21B,C00762591,SB21B.5183,ORG,AMAZON,,,,,,440 TERRY AVE. NORTH,,SEATTLE,WA,98109,,2021-06-04,95.9,AMEX PMT [SB21B.4265]: OFFICE SUPPLIES,X,,2022
SB21B,C00762591,SB21B.6681,ORG,FEDEX,,,,,,942 SOUTH SHADY GROVE ROAD,,MEMPHIS,TN,38120,,2021-07-21,95.86,AMEX PMT [SB21B.4266]: DELIVERY SERVICES,X,,2022
SB21B,C00762591,SB21B.6937,ORG,UBER,,,,,,1455 MARKET STREET,#400,SAN FRANCISCO,CA,94103,,2021-06-11,95.21,AMEX PMT [SB21B.4265]: TRAVEL: GROUND TRANSPORTATION,X,,2022
SB21B,C00762591,SB21B.5411,ORG,EXXON,,,,,,5959 LAS COLINAS BOULEVARD,,IRVING,TX,75039,,2021-07-29,93.21,AMEX PMT [SB21B.4267]: TRAVEL: FUEL,X,,2022
SB21B,C00762591,SB21B.5414,ORG,EXXON,,,,,,5959 LAS COLINAS BOULEVARD,,IRVING,TX,75039,,2021-07-08,92.83,REIMBURSEMENT [SB21B.5057]: TRAVEL: FUEL,X,,2022
SB21B,C00762591,SB21B.6944,ORG,UBER,,,,,,1455 MARKET STREET,#400,SAN FRANCISCO,CA,94103,,2021-10-14,92.4,AMEX PMT [SB21B.4271]: TRAVEL: GROUND TRANSPORTATION,X,,2022
SB21B,C00762591,SB21B.5200,ORG,AMAZON,,,,,,440 TERRY AVE. NORTH,,SEATTLE,WA,98109,,2021-11-29,92.34,AMEX PMT [SB21B.4279]: OFFICE SUPPLIES,X,,2022
SB21B,C00762591,SB21B.5196,ORG,AMAZON,,,,,,440 TERRY AVE. NORTH,,SEATTLE,WA,98109,,2021-11-19,91.2,AMEX PMT [SB21B.4277]: OFFICE SUPPLIES,X,,2022
SB21B,C00762591,SB21B.6904,ORG,SUNPASS PLUS,,,,,,1455 MARKET STREET,#400,SAN FRANCISCO,CA,94103,,2021-07-09,91.0,REIMBURSEMENT [SB21B.4965]: PARKING EXPENSE,X,,2022
SB21B,C00762591,SB21B.4718,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-09-29,90.52,MERCHANT FEES,,,2022
SB21B,C00762591,SB21B.4543,ORG,PAYCHEX,,,,,,1450 CENTREPARK BLVD,SUITE 150,WEST PALM BEACH,FL,33401,,2021-08-13,90.03,PAYROLL FEES,,,2022
SB21B,C00762591,SB21B.4665,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-07-15,89.77,MERCHANT FEES,,,2022
SB21B,C00762591,SB21B.6936,ORG,UBER,,,,,,1455 MARKET STREET,#400,SAN FRANCISCO,CA,94103,,2021-06-09,89.57,AMEX PMT [SB21B.4265]: TRAVEL: GROUND TRANSPORTATION,X,,2022
SB21B,C00762591,SB21B.7191,IND,,RUSSELL,WILLIAM,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-09-30,88.55,REIMBURSEMENT [SB21B.5145]: TRAVEL: MILEAGE,X,,2022
SB21B,C00762591,SB21B.7072,ORG,UNITED AIRLINES,,,,,,233 S WACKER DRIVE,,CHICAGO,IL,60606,,2021-07-29,88.4,AMEX PMT [SB21B.4267]: TRAVEL: AIR,X,,2022
SB21B,C00762591,SB21B.4541,ORG,PAYCHEX,,,,,,1450 CENTREPARK BLVD,SUITE 150,WEST PALM BEACH,FL,33401,,2021-07-30,87.75,PAYROLL FEES,,,2022
SB21B,C00762591,SB21B.4545,ORG,PAYCHEX,,,,,,1450 CENTREPARK BLVD,SUITE 150,WEST PALM BEACH,FL,33401,,2021-08-31,87.75,PAYROLL FEES,,,2022
SB21B,C00762591,SB21B.4546,ORG,PAYCHEX,,,,,,1450 CENTREPARK BLVD,SUITE 150,WEST PALM BEACH,FL,33401,,2021-09-15,87.75,PAYROLL FEES,,,2022
SB21B,C00762591,SB21B.4548,ORG,PAYCHEX,,,,,,1450 CENTREPARK BLVD,SUITE 150,WEST PALM BEACH,FL,33401,,2021-09-30,87.75,PAYROLL FEES,,,2022
SB21B,C00762591,SB21B.7090,ORG,UNITED AIRLINES,,,,,,233 S WACKER DRIVE,,CHICAGO,IL,60606,,2021-09-16,87.53,AMEX PMT [SB21B.4268]: TRAVEL: AIR,X,,2022
SB21B,C00762591,SB21B.6935,ORG,UBER,,,,,,1455 MARKET STREET,#400,SAN FRANCISCO,CA,94103,,2021-06-09,86.05,AMEX PMT [SB21B.4265]: TRAVEL: GROUND TRANSPORTATION,X,,2022
SB21B,C00762591,SB21B.5199,ORG,AMAZON,,,,,,440 TERRY AVE. NORTH,,SEATTLE,WA,98109,,2021-11-29,85.59,AMEX PMT [SB21B.4279]: OFFICE SUPPLIES,X,,2022
SB21B,C00762591,SB21B.4934,IND,,HARRISON,BEAU,,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-10-05,85.59,OFFICE SUPPLIES REIMBURSEMENT: SEE ITEMIZATIONS IF REQUIRED,,,2022
SB21B,C00762591,SB21B.6897,ORG,STAPLES,,,,,,500 STAPLES DRIVE,,FRAMINGHAM,MA,01702,,2021-10-04,85.59,REIMBURSEMENT [SB21B.4934]: OFFICE SUPPLIES,X,,2022
SB21B,C00762591,SB21B.6894,ORG,STAPLES,,,,,,500 STAPLES DRIVE,,FRAMINGHAM,MA,01702,,2021-10-26,85.48,AMEX PMT [SB21B.4274]: OFFICE SUPPLIES,X,,2022
SB21B,C00762591,SB21B.6942,ORG,UBER,,,,,,1455 MARKET STREET,#400,SAN FRANCISCO,CA,94103,,2021-09-22,84.52,AMEX PMT [SB21B.4268]: TRAVEL: GROUND TRANSPORTATION,X,,2022
SB21B,C00762591,SB21B.5271,ORG,BEST BUY,,,,,,7601 PENN AVENUE S,,MINNEAPOLIS,MN,55423,,2021-10-14,84.51,REIMBURSEMENT [SB21B.5145]: OFFICE SUPPLIES,X,,2022
SB21B,C00762591,SB21B.6877,ORG,SHELL,,,,,,910 LOUISIANA STREET,,HOUSTON,TX,77002,,2021-09-07,83.61,REIMBURSEMENT [SB21B.5015]: TRAVEL: FUEL,X,,2022
SB21B,C00762591,SB21B.7022,ORG,UBER,,,,,,1455 MARKET STREET,#400,SAN FRANCISCO,CA,94103,,2021-09-19,83.58,REIMBURSEMENT [SB21B.4932]: TRAVEL: GROUND TRANSPORTATION,X,,2022
SB21B,C00762591,SB21B.6945,ORG,UBER,,,,,,1455 MARKET STREET,#400,SAN FRANCISCO,CA,94103,,2021-10-18,82.28,AMEX PMT [SB21B.4272]: TRAVEL: GROUND TRANSPORTATION,X,,2022
SB21B,C00762591,SB21B.7025,ORG,UNITED AIRLINES,,,,,,233 S WACKER DRIVE,,CHICAGO,IL,60606,,2021-06-27,79.0,AMEX PMT [SB21B.4265]: TRAVEL: AIR,X,,2022
SB21B,C00762591,SB21B.4770,ORG,WINRED TECHNICAL SERVICES LLC,,,,,,1776 WILSON BLVD,SUITE 530,ARLINGTON,VA,22219,,2021-12-15,78.83,MERCHANT FEES,,,2022
SB21B,C00762591,SB21B.6934,ORG,UBER,,,,,,1455 MARKET STREET,#400,SAN FRANCISCO,CA,94103,,2021-06-08,78.68,AMEX PMT [SB21B.4265]: TRAVEL: GROUND TRANSPORTATION,X,,2022
SB21B,C00762591,SB21B.5385,ORG,ENTERPRISE RENT A CAR,,,,,,600 CORPORATE PARK DRIVE,,ST LOUIS,MO,63105,,2021-07-29,78.6,REIMBURSEMENT [SB21B.5059]: TRAVEL: TOLLS,X,,2022
SB21B,C00762591,SB21B.4975,IND,,MARTIN,MARGO,M,,,P.O. BOX 13570,,ARLINGTON,VA,22219,,2021-09-20,78.0,TRAVEL REIMBURSEMENT: SEE ITEMIZATIONS IF REQUIRED,,,2022
SB21B,C00762591,SB21B.6863,ORG,PALM BEACH INTERNATIONAL AIRPORT,,,,,,100 JAMES L TURNAGE BLVD,,WEST PALM BEACH,FL,33415,,2021-09-20,78.0,REIMBURSEMENT [SB21B.4975]: PARKING EXPENSE,X,,2022
